sent_id,missing count,ginti
335818,0,0
103171,0,0
393366,0,0
345448,0,0
356171,0,0
58306,0,0
101415,0,0
323925,0,0
131452,0,0
110622,0,0
104760,0,0
122797,0,1
327457,0,0
387968,0,1
108322,0,0
355754,0,0
141612,0,0
346605,0,0
81805,0,0
344844,0,0
140967,0,1
359129,0,0
375328,0,0
367235,0,0
68457,0,0
64962,0,1
99542,0,0
304818,0,0
117863,0,0
325238,0,0
364932,0,0
121139,0,0
391295,0,0
117242,0,0
334931,0,0
55002,0,1
340988,0,0
57466,0,0
397247,0,0
98750,0,0
315853,0,0
311237,0,0
60860,0,0
124839,0,0
322926,0,0
74304,0,0
67818,0,0
136261,0,0
113375,0,0
366043,0,0
96015,0,0
347989,0,1
61879,0,0
71511,0,2
58354,0,1
132717,0,1
371161,0,1
396706,0,1
339992,0,0
123937,0,0
112732,0,0
142683,0,0
361382,0,1
355064,0,1
328751,0,0
93731,0,1
145312,0,0
328412,0,0
385975,0,0
369991,0,0
136718,0,0
94156,0,0
341817,0,1
113312,0,0
335254,0,1
87030,0,0
128378,0,0
302390,0,0
145869,0,0
318855,0,0
380887,0,0
378478,0,0
323135,0,0
331631,0,1
105895,0,2
363701,0,0
327332,0,0
330930,0,1
326778,0,0
367428,0,0
102635,0,0
343683,0,0
357343,0,0
134662,0,2
359376,0,0
132856,0,0
370240,0,0
349682,0,3
372034,0,0
304589,0,1
124507,0,0
387416,0,0
139325,0,0
138956,0,0
97645,0,0
375545,0,0
339105,0,1
126735,0,0
316088,0,1
338979,0,0
315852,0,0
332641,0,0
117244,0,0
134812,0,0
329678,0,0
379246,0,0
313627,0,0
356948,0,0
116134,0,0
314287,0,0
378892,0,0
135575,0,0
326632,0,0
88358,0,0
73449,0,0
366129,0,0
123050,0,0
391303,0,0
329708,0,0
315016,0,0
333470,0,0
311345,0,1
351499,0,0
366241,0,0
331905,0,0
119087,0,0
319345,0,0
334147,0,0
310499,0,0
307903,0,0
354323,0,0
142553,0,0
322446,0,0
359412,0,0
319662,0,0
116862,0,1
84482,0,0
133991,0,0
95974,0,1
384200,0,0
307368,0,1
356583,0,0
310351,0,0
79317,0,1
398364,0,0
301442,0,0
66864,0,2
365367,0,0
147090,0,0
328722,0,0
145490,0,0
353405,0,0
90296,0,0
369546,0,0
388234,0,0
333307,0,0
69533,0,0
81461,0,0
104682,0,0
142496,0,0
374097,0,0
69162,0,0
387263,0,0
360691,0,0
112948,0,0
93934,0,0
103559,0,0
342763,0,1
91721,0,1
352333,0,0
342700,0,0
94209,0,0
330373,0,0
339513,0,0
368712,0,0
332232,0,0
396107,0,0
319792,0,0
383371,0,1
79353,0,0
136523,0,0
334803,0,0
319718,0,1
145562,0,0
125679,0,0
69578,0,1
300657,0,1
341554,0,0
360865,0,0
311640,0,1
378406,0,0
336352,0,0
363012,0,1
337180,0,0
77204,0,0
114609,0,1
301468,0,0
345866,0,0
313473,0,0
386814,0,1
84114,0,0
125057,0,0
106546,0,0
312520,0,1
354833,0,0
104360,0,0
87928,0,0
369849,0,0
148113,0,1
389482,0,0
322773,0,0
112491,0,0
147521,0,1
115985,0,0
331347,0,0
118042,0,0
356432,0,0
347195,0,0
346549,0,0
366254,0,0
321629,0,0
369402,0,0
372505,0,0
323842,0,1
371344,0,0
326845,0,0
80285,0,0
348378,0,0
134304,0,0
148404,0,0
102593,0,0
328873,0,0
106590,0,0
348660,0,0
79844,0,0
349445,0,0
108862,0,0
111223,0,0
391164,0,0
127988,0,0
50281,0,0
73584,0,0
86914,0,0
73706,0,0
388455,0,0
339516,0,0
58924,0,0
333073,0,0
312531,0,0
72979,0,0
89097,0,0
128422,0,0
116431,0,0
326299,0,0
398820,0,1
128858,0,0
100016,0,0
114547,0,0
306249,0,0
136119,0,1
362783,0,0
373039,0,0
108193,0,0
133749,0,0
373274,0,0
306294,0,1
77553,0,0
393700,0,0
379604,0,0
140457,0,0
72351,0,0
92736,0,0
58994,0,0
309766,0,0
321589,0,0
133667,0,0
67792,0,0
330546,0,0
309970,0,0
364895,0,1
337024,0,0
388116,0,0
93161,0,1
306322,0,0
355984,0,0
316942,0,0
342009,0,0
114216,0,0
348097,0,0
371319,0,0
359262,0,0
149594,0,0
307621,0,0
148163,0,0
319912,0,0
60566,0,0
388923,0,0
95404,0,1
349606,0,0
355158,0,0
59528,0,0
382283,0,0
366284,0,0
359061,0,0
141302,0,0
321586,0,1
393944,0,0
326731,0,1
59578,0,0
74567,0,0
99498,0,0
348321,0,0
388828,0,0
80236,0,0
122820,0,0
66379,0,0
310217,0,0
391238,0,0
379538,0,0
146901,0,0
137931,0,0
109837,0,1
83795,0,1
330022,0,0
120467,0,0
149401,0,0
142600,0,0
77569,0,0
359783,0,0
343571,0,0
144613,0,0
136663,0,0
309666,0,1
318243,0,1
357704,0,0
316787,0,0
53838,0,1
318756,0,0
311212,0,1
376833,0,0
142294,0,0
314861,0,0
331376,0,0
303963,0,0
338232,0,0
384956,0,0
73627,0,0
300318,0,0
91900,0,0
113987,0,0
128550,0,0
76216,0,0
397710,0,0
95994,0,0
71124,0,0
91792,0,0
329671,0,0
74398,0,0
96291,0,0
300970,0,0
106569,0,0
113241,0,0
343006,0,0
363041,0,0
300989,0,0
115267,0,1
132496,0,0
56628,0,0
119409,0,2
375235,0,0
138027,0,0
108403,0,0
101120,0,0
361632,0,0
350809,0,0
144257,0,0
349070,0,0
347248,0,0
355909,0,0
367315,0,0
340517,0,0
341049,0,1
391731,0,0
328862,0,0
113668,0,1
369075,0,0
367910,0,0
87101,0,0
393339,0,0
62468,0,0
376445,0,0
385285,0,0
339773,0,0
99097,0,0
383804,0,0
89246,0,0
339348,0,0
63936,0,0
98514,0,0
351182,0,1
365465,0,0
95729,0,0
300485,0,0
107890,0,0
57082,0,1
122984,0,0
63131,0,0
68812,0,0
62082,0,0
327735,0,0
348473,0,0
369116,0,0
66438,0,0
367491,0,0
371358,0,0
379240,0,0
125468,0,0
148686,0,0
364859,0,0
324875,0,0
384521,0,1
128774,0,0
342466,0,0
58886,0,0
371951,0,0
325644,0,0
80710,0,0
361933,0,0
306646,0,0
104560,0,0
365896,0,0
354974,0,0
328551,0,0
302962,0,0
324327,0,0
120691,0,0
116450,0,1
89906,0,0
366663,0,1
130010,0,0
97712,0,1
92299,0,0
139802,0,1
326358,0,1
98939,0,0
108073,0,1
93478,0,0
320884,0,0
58180,0,0
360567,0,0
389242,0,0
92436,0,0
321813,0,0
372780,0,0
377311,0,0
308080,0,0
367825,0,0
120130,0,0
130064,0,0
127647,0,0
57330,0,0
84889,0,0
318349,0,0
316513,0,0
326350,0,0
354097,0,0
117996,0,0
321462,0,0
85563,0,1
378219,0,0
97089,0,0
311449,0,0
141149,0,0
380533,0,0
335546,0,0
123125,0,0
52271,0,0
308563,0,2
108137,0,0
397452,0,1
70477,0,3
85401,0,0
118693,0,0
347464,0,0
351066,0,0
85348,0,0
350786,0,0
369483,0,0
57175,0,1
110315,0,0
101915,0,0
385360,0,0
383550,0,0
336144,0,0
57113,0,0
65157,0,0
368908,0,0
348264,0,0
79743,0,0
75480,0,0
317431,0,0
327582,0,0
85360,0,0
104032,0,1
319747,0,1
50425,0,0
105149,0,1
329167,0,0
65251,0,0
143289,0,0
315435,0,0
381971,0,0
52602,0,1
83587,0,0
99405,0,0
336996,0,0
342475,0,0
82251,0,0
123641,0,0
68187,0,0
101428,0,0
149084,0,0
390798,0,0
306049,0,0
314054,0,0
333888,0,0
307495,0,0
124237,0,0
372515,0,0
356461,0,0
131110,0,0
92833,0,0
371676,0,0
141883,0,0
63682,0,0
143586,0,0
375785,0,0
104929,0,1
114767,0,0
312756,0,0
134288,0,0
380488,0,0
373502,0,0
307780,0,0
64041,0,0
357833,0,0
56595,0,0
352321,0,0
365904,0,0
110829,0,0
96386,0,0
76761,0,1
128898,0,0
352164,0,0
65139,0,0
385026,0,1
68468,0,0
385939,0,0
364627,0,0
57659,0,1
334595,0,0
110507,0,0
63615,0,0
96376,0,0
63731,0,1
74317,0,0
94819,0,0
120717,0,0
114397,0,0
303873,0,0
327645,0,0
394503,0,0
85110,0,0
89096,0,0
120034,0,0
316706,0,0
128654,0,0
313453,0,0
147048,0,0
113811,0,1
102654,0,0
118561,0,0
128732,0,0
304035,0,1
392406,0,0
119826,0,0
54992,0,0
347385,0,0
345116,0,0
92275,0,0
143211,0,0
373055,0,1
304582,0,0
135612,0,0
324949,0,0
120228,0,0
96505,0,0
374995,0,0
342375,0,0
99746,0,0
140915,0,0
396669,0,0
63404,0,0
58232,0,0
334861,0,1
368000,0,0
52766,0,0
313067,0,0
399781,0,0
99915,0,0
324121,0,0
376016,0,0
88409,0,0
387941,0,0
74383,0,0
371448,0,0
125140,0,0
137104,0,0
347014,0,0
333812,0,1
324948,0,0
64918,0,0
80918,0,0
315460,0,0
84336,0,0
378683,0,0
67725,0,1
127758,0,0
133159,0,0
368809,0,0
54503,0,1
137663,0,0
308663,0,0
335299,0,1
335977,0,0
300765,0,0
85931,0,0
119457,0,0
397054,0,0
81866,0,0
310526,0,0
64761,0,0
332404,0,1
64819,0,0
50174,0,0
98788,0,0
116401,0,0
334319,0,0
79045,0,1
372479,0,0
358145,0,1
379059,0,0
68426,0,0
338453,0,0
94516,0,0
140924,0,0
330264,0,2
124971,0,0
364091,0,0
383897,0,0
133221,0,0
311020,0,0
53538,0,0
92919,0,1
337735,0,1
108993,0,0
325004,0,0
335564,0,0
352514,0,0
94668,0,1
339856,0,0
325736,0,0
99391,0,0
69587,0,0
87138,0,0
140729,0,0
304848,0,0
326098,0,0
366516,0,0
382908,0,0
136532,0,0
395768,0,0
62579,0,0
334214,0,0
319403,0,0
122781,0,1
118263,0,0
391454,0,1
132960,0,0
77576,0,1
144167,0,1
336535,0,0
336011,0,0
349687,0,1
333251,0,0
139949,0,0
344830,0,1
128413,0,0
83213,0,0
325464,0,0
399618,0,0
73719,0,0
312587,0,0
74963,0,0
354195,0,0
131528,0,0
315210,0,0
84200,0,0
344571,0,0
82144,0,0
85929,0,0
351053,0,0
354628,0,0
123801,0,0
310532,0,0
322678,0,0
377907,0,0
121523,0,0
383098,0,0
304547,0,0
353575,0,0
349769,0,0
148434,0,0
127827,0,0
366872,0,0
334491,0,1
329026,0,0
370365,0,0
367229,0,0
109841,0,0
300431,0,0
77542,0,0
61261,0,1
108202,0,0
372641,0,0
94102,0,0
326898,0,0
339009,0,0
131578,0,0
63632,0,5
362027,0,0
94563,0,0
67662,0,0
307460,0,0
141003,0,0
111482,0,0
50307,0,0
81323,0,0
87615,0,0
89719,0,0
100449,0,0
371592,0,0
115802,0,0
71669,0,0
396206,0,0
308046,0,0
97164,0,1
330386,0,0
370520,0,0
86715,0,0
324661,0,0
102442,0,0
387345,0,0
348419,0,0
140738,0,0
318357,0,0
63906,0,0
114497,0,0
368687,0,0
361178,0,1
109090,0,0
357624,0,0
57121,0,0
110414,0,0
330869,0,0
368646,0,0
108075,0,0
316990,0,0
67956,0,1
103227,0,0
115618,0,0
67334,0,0
329802,0,0
383427,0,1
308810,0,1
325151,0,0
356624,0,0
125240,0,0
372008,0,0
86317,0,0
109603,0,0
354875,0,1
90459,0,0
129817,0,0
349188,0,1
93553,0,0
349553,0,0
136684,0,0
123448,0,0
373411,0,0
142793,0,0
318589,0,1
381698,0,0
343482,0,0
65479,0,0
322833,0,0
343347,0,0
373052,0,1
375594,0,0
123085,0,1
321342,0,0
88703,0,0
145622,0,0
67445,0,1
338080,0,0
310957,0,0
106768,0,0
326520,0,0
353338,0,1
53628,0,1
354551,0,0
88351,0,0
380833,0,0
122296,0,0
313797,0,0
55614,0,0
100661,0,1
139236,0,0
119112,0,0
65376,0,0
325974,0,0
100409,0,0
149058,0,0
336255,0,0
306301,0,0
316545,0,0
364946,0,0
388718,0,0
344940,0,0
346681,0,0
392260,0,0
142309,0,0
94757,0,0
72011,0,0
391025,0,0
334443,0,0
91483,0,0
59415,0,0
50376,0,0
134936,0,1
81970,0,1
380116,0,0
55441,0,0
343648,0,1
331731,0,0
75765,0,0
88799,0,1
333742,0,0
107526,0,0
124221,0,0
58145,0,1
144643,0,1
315069,0,0
84818,0,0
97796,0,0
61124,0,0
335874,0,0
101380,0,0
308348,0,0
352379,0,0
321495,0,0
117654,0,0
360674,0,1
369962,0,0
308410,0,0
98740,0,0
101807,0,0
326049,0,0
370970,0,0
64781,0,0
322939,0,1
387738,0,1
99250,0,1
112962,0,0
376868,0,0
118872,0,1
147616,0,0
358574,0,0
330850,0,0
69590,0,0
142017,0,0
66533,0,0
99132,0,1
73451,0,0
138788,0,0
57606,0,0
375144,0,1
368676,0,0
365813,0,1
123078,0,0
359657,0,2
53336,0,0
75982,0,0
344060,0,0
312745,0,0
362031,0,0
135094,0,0
342516,0,1
82537,0,0
372746,0,0
106312,0,1
145895,0,0
66016,0,0
354916,0,0
82575,0,0
394357,0,0
312184,0,1
314678,0,0
340739,0,0
86834,0,0
138205,0,0
300053,0,0
115488,0,0
358845,0,0
138509,0,0
129093,0,0
85873,0,1
371302,0,0
70856,0,0
341035,0,0
353914,0,0
364096,0,0
380699,0,0
304594,0,0
57679,0,0
148526,0,0
71109,0,0
339228,0,0
308813,0,0
329815,0,0
106695,0,0
56075,0,0
83157,0,0
86459,0,0
121845,0,0
111309,0,0
80381,0,0
141547,0,0
359429,0,1
58309,0,0
399789,0,0
110600,0,0
129982,0,0
335218,0,0
315671,0,0
325220,0,0
372676,0,0
377867,0,0
104102,0,0
310624,0,0
122788,0,0
399597,0,0
95781,0,0
377852,0,0
303017,0,0
392546,0,0
392700,0,0
327170,0,0
126606,0,0
375647,0,0
146686,0,1
395372,0,0
328964,0,0
355834,0,0
374611,0,1
332662,0,0
339603,0,0
374470,0,0
337288,0,0
131127,0,0
89098,0,0
314726,0,0
342855,0,0
123675,0,0
303758,0,0
141464,0,0
118400,0,0
113507,0,0
381809,0,0
383894,0,0
121919,0,0
58454,0,0
377468,0,0
341029,0,0
89641,0,0
136668,0,0
315167,0,1
395771,0,0
314817,0,0
374098,0,0
96719,0,0
372929,0,0
116325,0,0
115758,0,0
130564,0,0
367543,0,0
147509,0,0
80927,0,0
358159,0,0
346406,0,0
114594,0,0
328050,0,0
346046,0,0
143909,0,0
137050,0,0
112734,0,0
146271,0,0
108934,0,0
358764,0,1
79207,0,0
390008,0,0
308319,0,0
388335,0,0
74691,0,0
115705,0,0
353578,0,0
309199,0,0
344944,0,0
84665,0,0
328846,0,0
57344,0,0
367831,0,1
353891,0,0
398075,0,0
324035,0,1
363053,0,1
117627,0,0
375860,0,0
108166,0,0
52884,0,0
85027,0,0
376390,0,0
387531,0,0
95662,0,0
96902,0,0
74517,0,0
329616,0,0
104793,0,0
397571,0,0
129400,0,0
148265,0,0
111284,0,0
116483,0,1
111514,0,0
80916,0,0
358469,0,0
108030,0,0
51110,0,1
361506,0,0
96228,0,0
130434,0,0
89114,0,0
115342,0,1
379234,0,0
53569,0,1
360976,0,0
309019,0,1
315764,0,0
72507,0,0
58333,0,1
73102,0,0
92025,0,0
352964,0,3
376916,0,0
330497,0,0
85107,0,0
143120,0,0
131256,0,1
99332,0,0
148656,0,0
397626,0,0
315124,0,0
330258,0,0
74017,0,0
55092,0,0
331507,0,0
55268,0,1
141137,0,0
376003,0,0
57694,0,0
345791,0,0
324588,0,0
326230,0,0
308981,0,0
304208,0,0
371531,0,1
380672,0,0
139481,0,0
55033,0,0
324704,0,0
89160,0,0
392839,0,0
115736,0,0
301329,0,0
304768,0,0
392727,0,0
118539,0,0
105487,0,0
371401,0,0
89068,0,0
375260,0,0
67354,0,1
117682,0,0
90820,0,0
87654,0,0
364684,0,0
376552,0,0
145544,0,0
115886,0,0
313765,0,1
128545,0,0
132635,0,0
56773,0,0
319895,0,0
383246,0,0
319829,0,0
92763,0,0
302391,0,0
59738,0,0
387035,0,0
391816,0,0
147973,0,0
399956,0,0
302831,0,0
335828,0,0
379831,0,0
59517,0,1
328914,0,1
368905,0,0
137198,0,1
374660,0,0
396163,0,0
98550,0,2
371630,0,0
395559,0,0
134387,0,1
89326,0,1
65406,0,0
381317,0,0
59152,0,0
124637,0,0
371816,0,0
92028,0,1
137383,0,0
384937,0,0
128842,0,0
310457,0,0
378233,0,0
58894,0,0
316031,0,0
85486,0,0
345222,0,0
88428,0,0
368749,0,1
109069,0,0
310736,0,0
399345,0,0
145751,0,0
92841,0,0
149098,0,0
390392,0,0
328968,0,0
313785,0,0
118868,0,0
318086,0,0
114146,0,0
79936,0,0
130354,0,0
99318,0,0
312174,0,0
326109,0,0
128187,0,0
358821,0,0
67182,0,0
368305,0,0
393073,0,0
372156,0,0
354045,0,0
303576,0,1
86495,0,0
323806,0,0
317931,0,0
138138,0,0
390052,0,0
312352,0,0
129360,0,1
301815,0,0
79263,0,0
123502,0,0
139629,0,1
391700,0,0
317594,0,0
98540,0,0
146701,0,0
104828,0,0
130174,0,0
355937,0,0
376550,0,0
70773,0,0
340317,0,0
106984,0,0
144315,0,0
123151,0,0
69444,0,0
120122,0,0
70873,0,0
134455,0,0
398519,0,0
352096,0,0
68046,0,0
125678,0,1
350841,0,1
331214,0,0
352384,0,0
306986,0,0
65092,0,1
109477,0,0
70688,0,3
331749,0,0
132924,0,0
61056,0,0
366659,0,1
138444,0,0
109169,0,0
324880,0,1
98392,0,1
143465,0,0
115757,0,0
79832,0,0
324099,0,0
339401,0,0
50636,0,0
118846,0,0
328727,0,0
345826,0,0
302284,0,0
127821,0,0
105306,0,3
344691,0,0
83736,0,0
357982,0,1
321360,0,0
349879,0,0
318317,0,0
388411,0,0
341960,0,0
379402,0,0
345547,0,0
351620,0,0
82853,0,0
54629,0,0
358373,0,1
335652,0,0
386087,0,0
307626,0,0
359479,0,1
52525,0,1
372836,0,0
121862,0,0
390718,0,0
327567,0,0
119510,0,0
359401,0,2
335216,0,0
381985,0,1
99457,0,1
383615,0,1
329568,0,0
65171,0,0
135199,0,0
307363,0,0
363211,0,1
132797,0,0
128098,0,0
371800,0,0
109139,0,0
305393,0,0
124466,0,0
338661,0,0
360866,0,1
72081,0,0
361964,0,0
385303,0,0
398883,0,0
116424,0,0
139345,0,0
338696,0,0
383638,0,0
114264,0,0
326859,0,1
323671,0,1
77462,0,0
363127,0,0
60406,0,0
331833,0,1
311232,0,0
60841,0,0
108622,0,0
91351,0,0
109329,0,0
143702,0,0
349016,0,0
325345,0,0
395467,0,0
74060,0,1
387464,0,0
382828,0,0
375397,0,0
375809,0,0
367267,0,0
101131,0,0
338691,0,0
357158,0,0
326291,0,0
336782,0,1
307393,0,0
376726,0,1
379223,0,0
336116,0,0
147305,0,0
358935,0,1
343510,0,1
68809,0,0
383649,0,0
138704,0,0
336977,0,0
144502,0,0
397506,0,0
399165,0,1
374506,0,0
379975,0,1
76682,0,0
327256,0,0
79127,0,0
88185,0,0
306637,0,0
384986,0,0
81831,0,0
376305,0,0
310878,0,0
316528,0,0
52754,0,0
339669,0,0
118267,0,0
142753,0,0
344301,0,0
141596,0,0
304963,0,0
108154,0,0
126515,0,0
366687,0,1
102280,0,0
379369,0,0
318994,0,0
59266,0,0
66233,0,0
371138,0,1
326930,0,0
322789,0,0
326939,0,1
325916,0,0
331949,0,0
56870,0,1
129390,0,0
318440,0,0
338246,0,1
313094,0,1
123038,0,0
87233,0,0
123318,0,0
326815,0,0
375516,0,1
398418,0,0
377944,0,0
300321,0,1
138804,0,0
68820,0,1
89872,0,0
133045,0,0
311026,0,0
57312,0,0
313227,0,0
386594,0,0
132729,0,0
66105,0,0
340961,0,1
339059,0,0
392076,0,0
343415,0,0
371574,0,1
386613,0,0
395320,0,1
370864,0,0
397112,0,0
385793,0,0
129241,0,0
310506,0,0
326490,0,1
125953,0,0
333623,0,0
338586,0,0
139926,0,0
127975,0,0
365483,0,0
374509,0,0
388777,0,0
315763,0,0
145199,0,0
138460,0,0
366422,0,0
311931,0,0
370573,0,0
79740,0,1
146903,0,0
50160,0,1
142843,0,1
329160,0,0
336233,0,0
84174,0,0
335804,0,0
117117,0,0
300633,0,0
64105,0,1
388084,0,0
121900,0,0
345017,0,0
339067,0,0
106111,0,0
121989,0,0
340543,0,0
66609,0,0
336585,0,0
133972,0,0
137469,0,0
54557,0,0
375018,0,0
329575,0,2
356751,0,0
365990,0,0
322978,0,0
82823,0,1
356284,0,0
376977,0,0
77536,0,0
309973,0,1
86735,0,1
148407,0,0
111550,0,1
381468,0,0
303959,0,0
133923,0,0
325299,0,0
125493,0,1
125179,0,0
341710,0,1
394207,0,1
80510,0,0
101087,0,0
327039,0,0
75450,0,0
117442,0,0
355863,0,1
112301,0,0
303904,0,0
61772,0,0
370358,0,0
58926,0,0
59790,0,0
342000,0,0
103936,0,0
105846,0,0
362662,0,1
143261,0,0
328015,0,0
134942,0,0
137903,0,0
310257,0,1
108227,0,0
91892,0,0
318465,0,0
61782,0,0
395998,0,0
348193,0,1
60823,0,0
301087,0,0
132307,0,0
391652,0,0
116722,0,1
124112,0,0
391634,0,0
335376,0,0
66861,0,1
329516,0,0
326365,0,0
143080,0,0
140825,0,0
86894,0,0
128597,0,0
72762,0,0
305670,0,1
51219,0,0
53167,0,0
398773,0,0
393481,0,0
55293,0,0
345138,0,0
357989,0,1
311626,0,0
333972,0,0
136098,0,0
395136,0,1
59458,0,0
115718,0,0
395630,0,1
56140,0,0
328425,0,0
371618,0,0
395545,0,0
90543,0,0
53592,0,0
69992,0,0
393645,0,0
89773,0,0
75195,0,1
306046,0,0
328517,0,0
384232,0,0
395449,0,0
392592,0,0
117909,0,0
326922,0,0
310948,0,0
147190,0,0
64151,0,0
348548,0,0
72338,0,0
394433,0,0
129144,0,0
96985,0,0
325986,0,1
336095,0,0
122806,0,0
74434,0,1
111562,0,0
324765,0,0
310354,0,0
301758,0,1
109833,0,0
394348,0,0
303309,0,0
338391,0,0
363241,0,1
381984,0,0
148591,0,0
82416,0,0
385273,0,0
75196,0,1
142375,0,0
122370,0,0
382169,0,0
313619,0,1
300345,0,1
127662,0,1
311391,0,1
88988,0,0
57691,0,0
99566,0,0
356650,0,0
98917,0,0
83936,0,0
142479,0,0
376380,0,0
111784,0,0
356180,0,0
397023,0,0
137128,0,0
342751,0,0
62198,0,0
75194,0,0
356333,0,0
59525,0,0
314488,0,0
89041,0,0
345264,0,1
81405,0,0
375582,0,0
367135,0,0
354339,0,0
386312,0,0
364862,0,0
377596,0,0
80183,0,1
58489,0,1
108199,0,0
319266,0,0
136420,0,0
325914,0,0
52354,0,0
358892,0,0
115565,0,0
330054,0,0
84410,0,1
73076,0,0
374850,0,0
358734,0,0
317421,0,0
125818,0,0
103608,0,0
312716,0,0
122703,0,0
354390,0,0
372872,0,1
322454,0,0
397678,0,0
317262,0,0
397675,0,0
143316,0,0
392940,0,0
61589,0,0
346219,0,0
345312,0,1
360082,0,1
128950,0,0
363916,0,1
369770,0,0
313960,0,0
376496,0,0
381646,0,0
93232,0,0
118484,0,0
79614,0,0
59602,0,0
304447,0,0
66733,0,1
107604,0,1
55709,0,0
129236,0,0
380057,0,0
344856,0,0
116295,0,0
381337,0,1
312296,0,1
338111,0,0
375905,0,0
312011,0,0
