budD,budDi,208126,1
pRqa,piRqa,154479,1
ctraka,citraka,236887,0
SoRta,SoRita,261874,5
vBava,viBava,293610,1
vstara,vistara,293610,1
dna,dina,262373,0
nyama,niyama,262373,3
parBava,pariBava,176565,1
ntya,nitya,180140,0
z,iz,177201,4
kztpa,kzitipa,422528,1
zazw,zazwi,227427,0
sart,sarit,212134,2
anla,anila,222297,0
j,ji,214343,0
har,hari,214343,2
vzRu,vizRu,214343,3
jzRu,jizRu,214343,4
krm,krimi,4332,1
dvja,dvija,250827,1
vpra,vipra,250827,1
vaszWa,vasizWa,286490,0
vBAga,viBAga,167084,0
pryaMvada,priyaMvada,167084,1
z,iz,263190,6
mUrt,mUrti,286455,1
dv,div,18757,1
ndrAyuDa,indrAyuDa,18757,1
Ad,Adi,195327,0
vpula,vipula,422672,0
dfzw,dfzwi,256609,2
j,ji,258530,5
aNgul,aNguli,13134,1
vBA,viBA,13134,2
pat,pati,178312,1
ndrya,indriya,165962,4
kuwra,kuwira,9799,1
suganD,suganDi,267950,0
pRqaka,piRqaka,267950,3
maR,maRi,434404,2
rav,ravi,269629,0
vnA,vinA,226418,0
suzra,suzira,295173,1
ASvna,ASvina,252163,0
anujIvn,anujIvin,277686,4
dunduB,dunduBi,230061,2
nvaha,nivaha,106,0
aBDAna,aBiDAna,106,0
adr,adri,15897,0
gr,giri,15897,0
suganD,suganDi,191424,1
vSada,viSada,191424,2
baln,balin,161404,3
sngDa,snigDa,267020,2
SudD,SudDi,9793,0
vD,viDi,284805,1
Bakt,Bakti,284805,2
vfdD,vfdDi,233766,2
prya,priya,206379,3
ruc,ruci,215756,3
prya,priya,215756,4
pz,piz,192849,1
partas,paritas,294847,2
par,pari,294847,3
blva,bilva,189568,0
vast,vasti,10047,0
SudD,SudDi,10047,0
sD,siD,10047,1
prya,priya,10047,4
lK,liK,19254,0
kzIrn,kzIrin,19254,0
dvja,dvija,285841,6
gupt,gupti,441191,2
sD,siD,223299,2
vtta,vitta,286224,0
vpra,vipra,286224,1
nAB,nABi,14816,0
prIt,prIti,242335,3
sTt,sTiti,254869,2
durmat,durmati,254869,6
dna,dina,268975,2
nzeDa,nizeDa,296540,0
DArmka,DArmika,296540,2
prya,priya,296540,3
Suc,Suci,292443,2
ctra,citra,268653,7
prya,priya,416487,3
dvya,divya,163126,0
anla,anila,163126,4
dvya,divya,156904,1
kArn,kArin,264696,0
vfdD,vfdDi,264696,2
Sva,Siva,213521,0
lNga,liNga,213521,2
yat,yati,251655,1
ved,vedi,422709,1
SKA,SiKA,232460,3
ppAsA,pipAsA,405573,0
Ad,Adi,262856,0
gat,gati,225785,2
kAnt,kAnti,6790,0
mohn,mohin,250042,3
Bd,Bid,180596,0
Ad,Adi,422376,0
dna,dina,268588,2
SudD,SudDi,268588,2
vpula,vipula,185373,1
salla,salila,209336,0
aBzeka,aBizeka,209336,2
lh,lih,196843,2
Ad,Adi,158067,3
baln,balin,428993,5
sTt,sTiti,3099,2
pratmA,pratimA,212556,2
tla,tila,294844,0
yon,yoni,432761,7
Bd,Bid,248077,1
Sva,Siva,248077,3
fz,fzi,279355,1
vpra,vipra,279355,4
ha,iha,279355,5
budD,budDi,264661,1
kzatrya,kzatriya,407243,1
Ad,Adi,172397,0
BfNgn,BfNgin,214507,4
sMha,siMha,214262,1
vvDa,viviDa,271348,2
prya,priya,231223,0
vjaya,vijaya,231223,4
baln,balin,236493,3
bla,bila,371513,3
duratkrama,duratikrama,421887,6
ntya,nitya,420936,3
vkawa,vikawa,176640,1
Cdra,Cidra,258004,1
dvya,divya,210658,3
lNga,liNga,183507,2
dfzw,dfzwi,199222,1
sD,siD,200510,1
prya,priya,200510,3
arTn,arTin,187614,2
vast,vasti,429980,1
nAB,nABi,429980,2
nDana,niDana,181724,3
rpu,ripu,181724,3
vjana,vijana,293129,2
at,ati,293129,6
ptf,pitf,437774,5
mandra,mandira,167386,4
nja,nija,167386,4
nroDana,niroDana,276559,5
vMSat,viMSati,16557,3
SudD,SudDi,236020,1
Cd,Cid,404962,0
Sras,Siras,404962,1
sngDa,snigDa,198604,3
kaw,kawi,215937,0
sD,siD,16661,1
skatA,sikatA,22324,0
dvDA,dviDA,22324,5
aDpa,aDipa,242554,3
dvtIya,dvitIya,235401,1
tlaka,tilaka,14554,2
sdD,sidDi,230,1
kzAnt,kzAnti,243699,4
antarkza,antarikza,187349,2
hta,hita,274120,3
SlA,SilA,174165,0
vfdD,vfdDi,227923,1
prat,prati,242590,5
Sras,Siras,420702,1
nAB,nABi,420702,4
upar,upari,420702,4
prIt,prIti,168486,3
pRqa,piRqa,151064,0
kzp,kzip,151064,3
dvya,divya,197332,0
Sva,Siva,251472,5
vpra,vipra,294617,2
sD,siD,160094,4
kfm,kfmi,222961,3
aDka,aDika,293282,1
paRqta,paRqita,298093,0
vAdn,vAdin,298093,4
nyama,niyama,432075,8
hta,hita,220439,1
yuDzWra,yuDizWira,163953,3
SSra,SiSira,8076,3
jt,jit,8076,4
pnAka,pinAka,267222,2
j,ji,267476,4
vpula,vipula,153219,1
at,ati,4684,1
tkta,tikta,4684,3
tla,tila,174231,0
sD,siD,174231,1
vaszWa,vasizWa,246973,1
kulSa,kuliSa,234105,1
SlA,SilA,233422,1
tyAd,ityAdi,233422,1
vAhn,vAhin,429333,2
rUpn,rUpin,216719,2
rUpn,rUpin,216719,3
tTam,itTam,16697,0
Ad,Adi,16697,2
yuDzWra,yuDizWira,412988,0
nyoga,niyoga,412988,0
pYjara,piYjara,9,6
z,iz,192107,2
Bakt,Bakti,408147,4
kzp,kzip,195807,2
blva,bilva,270452,1
vS,viS,402936,5
pat,pati,402936,6
nScala,niScala,242170,1
dv,div,423723,1
vstAra,vistAra,12795,4
atr,atri,282126,0
vaszWa,vasizWa,282126,1
ptf,pitf,282126,3
sngDa,snigDa,223248,0
lp,lip,263729,4
vartkA,vartikA,263729,6
dvDA,dviDA,237854,1
vBIzaRa,viBIzaRa,177149,3
j,ji,300603,4
ASn,ASin,227361,2
nAB,nABi,231918,4
budD,budDi,25004,0
DzRya,DizRya,25004,4
prya,priya,401539,0
pArTva,pArTiva,401539,6
nroDa,niroDa,22275,1
utpatt,utpatti,22275,3
hastn,hastin,404900,3
patt,patti,404900,3
dvtIya,dvitIya,196170,1
sdDa,sidDa,283947,0
parRAma,pariRAma,9193,1
nmtta,nimitta,9193,2
sarps,sarpis,224278,1
sngDa,snigDa,217480,0
sD,siD,184570,0
ctra,citra,184163,0
aDzWAna,aDizWAna,184163,1
Bzaj,Bizaj,188211,3
svAmn,svAmin,20272,1
sTt,sTiti,20272,3
sdD,sidDi,20272,4
saK,saKi,407338,2
prya,priya,407338,7
vaszWa,vasizWa,158583,2
aDpa,aDipa,158583,3
j,ji,212804,0
sMha,siMha,212804,3
tla,tila,216848,0
trtaya,tritaya,216848,3
nandn,nandin,246862,1
kap,kapi,246862,6
aNgras,aNgiras,270487,5
prIt,prIti,258085,3
Ad,Adi,271667,4
pArTva,pArTiva,409993,5
aBmanyu,aBimanyu,411519,0
vSva,viSva,11298,1
kryA,kriyA,11298,2
saMvd,saMvid,11298,3
Adtya,Aditya,244047,2
pcCala,picCala,191623,4
kuSaln,kuSalin,163643,1
vahn,vahni,212120,1
at,ati,293161,2
pAR,pARi,299261,4
lohta,lohita,429410,0
hta,hita,429410,2
pAR,pARi,290326,0
dvja,dvija,276211,1
ptf,pitf,276211,2
Ad,Adi,258014,1
gat,gati,434674,3
yuDzWra,yuDizWira,401598,3
partas,paritas,236499,1
vyApn,vyApin,291793,3
nroDa,niroDa,198885,0
anla,anila,224312,0
salla,salila,208245,1
ASramn,ASramin,19926,4
dvja,dvija,19926,5
kaWna,kaWina,8326,2
sngDa,snigDa,208290,0
Sakt,Sakti,285234,0
pakzn,pakzin,409184,0
paRqta,paRqita,407293,3
ptf,pitf,370777,3
kryA,kriyA,19544,5
vmAna,vimAna,250179,1
vzRu,vizRu,250179,2
ndAna,nidAna,180972,2
dvz,dviz,166152,4
aB,aBi,425895,1
tfpt,tfpti,425895,1
sarps,sarpis,187525,3
sD,siD,187525,10
vvAda,vivAda,18880,1
nyAmaka,niyAmaka,232876,2
vSeza,viSeza,292310,0
kap,kapi,246867,2
nrAmaya,nirAmaya,152447,6
dyAvApfTvI,dyAvApfTivI,436711,0
ndrA,nidrA,173734,0
,i,173734,1
vyAD,vyADi,237435,1
kzp,kzip,195749,2
dna,dina,230684,2
pRqa,piRqa,214057,1
Bd,Bid,185685,2
fz,fzi,22132,5
pArTva,pArTiva,299728,4
vvDa,viviDa,432267,0
rogn,rogin,199735,2
dfzw,dfzwi,16376,0
prya,priya,16376,3
vD,viDi,155437,1
Ad,Adi,253636,2
Adtya,Aditya,295278,0
sPawka,sPawika,417870,0
kow,kowi,417870,1
vAdn,vAdin,281914,4
vmala,vimala,190970,2
gat,gati,187222,0
prat,prati,214454,3
bahuvDa,bahuviDa,225449,6
yon,yoni,225449,9
Ad,Adi,231286,1
vcakzaRa,vicakzaRa,231286,3
Bd,Bid,251586,0
pavtra,pavitra,245526,3
Sva,Siva,245526,9
aDpa,aDipa,200594,2
vzama,vizama,282631,0
rpu,ripu,24718,2
harta,harita,416945,0
dvja,dvija,278446,2
nBa,niBa,161492,0
Sras,Siras,420278,0
vrAj,virAj,274544,2
prARn,prARin,430375,1
vyApt,vyApti,217451,1
vDAna,viDAna,250173,0
bal,bali,208963,0
dvya,divya,277350,0
Sakt,Sakti,404203,2
rAtr,rAtri,404203,8
vanavAsn,vanavAsin,4081,1
vMSat,viMSati,4081,4
BUm,BUmi,153953,1
ha,iha,153953,5
dvasa,divasa,229883,2
pApzWa,pApizWa,25777,0
pArTva,pArTiva,25777,3
fz,fzi,158960,2
Adtya,Aditya,258649,0
yogn,yogin,205012,1
prya,priya,205012,3
SlA,SilA,182022,4
SAln,SAlin,228553,6
kvacd,kvacid,259592,2
kvacd,kvacid,216410,5
Sras,Siras,256415,0
anla,anila,256415,0
Ad,Adi,256415,0
kav,kavi,224915,1
vAjn,vAjin,175108,0
z,iz,437623,4
SMSapA,SiMSapA,164536,3
prat,prati,409365,4
hNgu,hiNgu,207677,0
arTn,arTin,272397,3
vkAra,vikAra,165648,0
Ad,Adi,430567,0
ndrya,indriya,430567,0
vza,viza,417119,5
palta,palita,201384,0
jt,jit,201384,0
Ad,Adi,12085,0
tkta,tikta,12085,4
mSra,miSra,250687,0
tla,tila,250687,0
ptf,pitf,250687,3
vdarBa,vidarBa,428677,1
vD,viDi,426350,1
Ad,Adi,426350,1
jAt,jAti,426350,1
sTra,sTira,420448,1
Sva,Siva,420448,3
Sva,Siva,284001,0
Sva,Siva,284001,1
sngDa,snigDa,241263,2
j,ji,264481,1
aDkArn,aDikArin,264481,5
upar,upari,222889,2
nrveda,nirveda,251749,1
lNga,liNga,291968,1
gat,gati,437680,1
vpula,vipula,210060,1
yogn,yogin,11233,1
Sz,Siz,11233,2
nvAta,nivAta,415750,0
ha,iha,174311,0
vrecana,virecana,174311,3
vrecana,virecana,174311,6
yon,yoni,174311,8
hraRmaya,hiraRmaya,293672,3
Ad,Adi,260712,1
kovda,kovida,194157,3
cArn,cArin,433110,0
sD,siD,184260,11
tkta,tikta,184260,11
sarps,sarpis,184260,13
zazw,zazwi,215846,4
sD,siD,440709,0
kIrt,kIrti,427738,3
sTra,sTira,427738,4
Bd,Bid,211745,0
vS,viS,211745,2
anla,anila,188465,0
puzw,puzwi,188465,2
ndrA,nidrA,188465,2
Dft,Dfti,188465,2
at,ati,258379,0
vAr,vAri,258379,2
atyoga,atiyoga,220759,0
vzama,vizama,220759,2
sta,sita,425244,1
vAnt,vAnti,237898,0
at,ati,237898,0
kzu,ikzu,237898,3
Sva,Siva,2243,0
mfttkA,mfttikA,263738,3
vahn,vahni,247201,0
BUm,BUmi,437841,4
vvAha,vivAha,426952,1
Sva,Siva,286011,3
Sras,Siras,22120,1
Ad,Adi,118,0
avan,avani,118,2
Ad,Adi,118,7
upar,upari,118,8
Ad,Adi,118,10
vvakzA,vivakzA,273045,3
vdyut,vidyut,251857,2
samAD,samADi,425860,3
kusumta,kusumita,285903,0
ksalaya,kisalaya,285903,1
dvDA,dviDA,2807,1
ptf,pitf,437944,1
Avla,Avila,437944,4
kryA,kriyA,216443,0
ndrya,indriya,216443,0
Ad,Adi,216443,0
pRqa,piRqa,424793,1
vAr,vAri,424793,3
vdvas,vidvas,370830,3
kzatrya,kzatriya,440722,0
sdDa,sidDa,441775,2
ptrya,pitrya,420744,1
ml,mil,195609,3
ptf,pitf,281149,1
aByaDka,aByaDika,296745,1
vpAka,vipAka,5921,0
vSeza,viSeza,5921,2
vSAla,viSAla,157771,2
vDavA,viDavA,25314,0
pratgraha,pratigraha,290607,5
kzpra,kzipra,180540,1
nrvzaya,nirvizaya,22261,1
mukt,mukti,22261,3
z,iz,22261,4
DArn,DArin,207524,1
prya,priya,207524,1
mat,mati,207524,3
ha,iha,250128,0
vzRu,vizRu,407130,0
vkramaRa,vikramaRa,407130,1
ASn,ASin,291624,0
Szya,Sizya,275705,3
prApt,prApti,285162,2
aDpa,aDipa,241830,2
mun,muni,254204,1
Sakt,Sakti,254204,2
mAln,mAlin,240488,2
jt,jit,226825,2
ha,iha,179474,0
dna,dina,230406,0
yuDzWra,yuDizWira,249257,0
lNga,liNga,246910,3
Sva,Siva,279206,3
bal,bali,216738,1
ruDra,ruDira,216738,2
bAlSa,bAliSa,170310,2
par,pari,431116,0
kzp,kzip,404039,0
kryA,kriyA,171419,2
kryA,kriyA,171419,4
tla,tila,212465,5
aDka,aDika,217685,3
bmba,bimba,432449,3
fz,fzi,409655,0
nveSana,niveSana,409655,3
yuDzWra,yuDizWira,210818,0
kow,kowi,289229,0
kow,kowi,289229,2
ptf,pitf,246503,0
ptAmaha,pitAmaha,246503,1
praptAmaha,prapitAmaha,246503,3
nkumBa,nikumBa,267761,2
mun,muni,279450,1
pat,pati,296641,0
prya,priya,231207,0
at,ati,405714,3
darSn,darSin,405714,3
vnASn,vinASin,187002,4
dvs,dvis,189715,0
vdyA,vidyA,156899,1
Sva,Siva,249519,1
vctra,vicitra,440250,0
Bogn,Bogin,440250,2
BkzA,BikzA,17851,0
Bkzu,Bikzu,17851,2
vDvat,viDivat,17851,4
aNgul,aNguli,416119,2
ruDra,ruDira,179550,3
mTyA,miTyA,414788,5
dvvDa,dviviDa,260760,2
vzRu,vizRu,429159,0
blva,bilva,150741,1
kzp,kzip,150741,4
kap,kapi,220851,3
pnAkn,pinAkin,282784,2
sdD,sidDi,289455,1
Ad,Adi,289455,2
Sva,Siva,252180,4
kIrt,kIrti,182308,3
bal,bali,219457,1
at,ati,404430,3
Ad,Adi,270680,0
vparyaya,viparyaya,293026,0
ctra,citra,198257,1
kIrt,kIrti,259258,5
salla,salila,183895,3
vGAta,viGAta,205382,0
sarps,sarpis,234564,2
tkta,tikta,234564,3
Bogn,Bogin,253305,2
ndrA,nidrA,253305,3
yon,yoni,261220,2
vvAda,vivAda,277711,5
ndrya,indriya,277711,5
Sva,Siva,5231,5
dvja,dvija,428009,1
dna,dina,428009,2
sMha,siMha,210064,0
vrAwa,virAwa,412233,1
SKaRqn,SiKaRqin,412233,2
vraha,viraha,439211,0
vzAda,vizAda,439211,2
dvasa,divasa,427276,6
ADyAtmka,ADyAtmika,285001,0
vpra,vipra,285001,2
mat,mati,409543,2
sahta,sahita,428285,3
SSra,SiSira,186551,4
av,avi,194075,0
SSu,SiSu,194075,3
vDAna,viDAna,258367,0
Cdra,Cidra,210768,0
salla,salila,210768,2
kzp,kzip,239532,3
nveSana,niveSana,436573,5
prakft,prakfti,280336,1
pRqa,piRqa,221593,0
vAcn,vAcin,948,3
gat,gati,291168,5
Ad,Adi,196243,0
mun,muni,263560,4
pcCla,picCila,265336,2
sngDa,snigDa,265336,2
cArn,cArin,266156,4
SudD,SudDi,370333,2
nrvARa,nirvARa,370333,3
vBAzA,viBAzA,420025,3
Ad,Adi,420025,4
vD,viDi,205618,4
dvvDa,dviviDa,170087,1
hta,hita,260376,6
Suc,Suci,427479,2
sngDa,snigDa,224272,2
ruc,ruci,432167,0
vAdn,vAdin,432167,3
Ad,Adi,23035,2
vvDa,viviDa,217716,1
kAnt,kAnti,217716,1
ntya,nitya,3084,2
vfzw,vfzwi,168892,2
vkAra,vikAra,221095,2
z,iz,277930,2
ruDra,ruDira,206146,0
nvftt,nivftti,173574,1
parmala,parimala,156710,3
vrAwa,virAwa,296085,0
gAmn,gAmin,151662,2
sarps,sarpis,274126,3
rAtr,rAtri,155236,1
pravftt,pravftti,1790,6
Ad,Adi,258054,0
tTam,itTam,254957,0
Ad,Adi,4408,2
Sva,Siva,286293,1
sart,sarit,256468,3
vfdD,vfdDi,416768,0
vdvas,vidvas,295560,2
Ad,Adi,295560,3
pratSyAya,pratiSyAya,258520,1
sarps,sarpis,258520,2
kryA,kriyA,235009,1
sD,siD,235009,2
kryA,kriyA,235009,4
pz,piz,205665,3
sMhala,siMhala,217699,1
kalNga,kaliNga,217699,4
prakft,prakfti,165159,1
ml,mil,196151,1
vjana,vijana,296249,3
SAyn,SAyin,292948,1
sAcvya,sAcivya,406736,1
trvft,trivft,186482,4
kryA,kriyA,418873,2
upapatt,upapatti,422184,0
prya,priya,422184,0
upar,upari,216173,1
vD,viDi,276519,0
sahta,sahita,161202,2
vS,viS,288570,3
pat,pati,288570,3
dna,dina,206082,2
Ad,Adi,158825,3
npAta,nipAta,421379,2
SKara,SiKara,406449,1
mArza,mAriza,406449,3
Sva,Siva,428060,3
gr,giri,270642,1
trMSat,triMSat,287788,0
ptf,pitf,416005,3
akz,akzi,205678,0
Ad,Adi,205678,0
kzatrya,kzatriya,277587,2
vS,viS,277587,4
,i,155008,1
sngDa,snigDa,214916,2
Bakt,Bakti,12579,4
dvja,dvija,12579,6
yuDzWra,yuDizWira,250036,4
vzRu,vizRu,293997,1
Sras,Siras,293997,2
tara,itara,25677,0
vpra,vipra,290545,0
kfz,kfzi,290545,2
KyAt,KyAti,283581,0
palta,palita,201211,1
mAtal,mAtali,160441,4
Basta,Basita,223591,0
ha,iha,223591,2
blva,bilva,420649,2
hardrA,haridrA,183759,0
Bakt,Bakti,247828,2
vnaya,vinaya,247828,4
rakztf,rakzitf,169911,2
Ad,Adi,285228,0
aRman,aRiman,285228,0
kzpra,kzipra,298979,2
kArn,kArin,298979,2
nD,niDi,370058,0
nzPala,nizPala,370058,1
vtta,vitta,370058,1
dardra,daridra,370058,3
kryA,kriyA,179810,1
pArTva,pArTiva,219976,3
trMSat,triMSat,172588,4
Ad,Adi,214879,3
fz,fzi,214879,4
nBa,niBa,402972,0
ctra,citra,402972,1
Sakt,Sakti,1941,2
nroDa,niroDa,1941,2
Sva,Siva,1941,13
dakzRa,dakziRa,416910,4
prIt,prIti,165318,3
vdyA,vidyA,173886,2
Srotrya,Srotriya,418625,0
vpra,vipra,284701,1
vrAma,virAma,265129,0
cntA,cintA,265129,0
prya,priya,265129,1
anla,anila,189147,1
dehn,dehin,189147,4
mun,muni,212599,6
sdD,sidDi,189095,3
anla,anila,403325,0
vyAD,vyADi,2487,0
vza,viza,2487,2
prahArn,prahArin,298246,5
pz,piz,267268,0
nzaDa,nizaDa,169133,2
parcaryA,paricaryA,287160,0
pArTva,pArTiva,181518,3
hta,hita,215078,5
paRqta,paRqita,175017,3
mun,muni,213885,4
pUt,pUti,266652,1
gfzw,gfzwi,262526,4
aNgul,aNguli,177571,0
z,iz,177571,3
har,hari,177571,4
har,hari,420721,3
vparyAsa,viparyAsa,239244,2
ha,iha,239244,5
SKaRqn,SiKaRqin,415001,5
z,iz,228983,2
aDpa,aDipa,157759,4
vBIzaRa,viBIzaRa,231610,2
Suc,Suci,424927,0
rpu,ripu,424927,2
Ad,Adi,235191,1
vzRu,vizRu,235191,6
rav,ravi,235191,6
Sva,Siva,235191,6
vD,viDi,235191,11
pRqa,piRqa,217390,0
sarps,sarpis,224354,0
vpAka,vipAka,239822,0
hta,hita,263967,4
mahza,mahiza,421277,1
vBIzaRa,viBIzaRa,237233,0
kow,kowi,270647,0
kopn,kopin,214113,0
ha,iha,214113,0
vAlmIk,vAlmIki,260547,3
mun,muni,260547,4
nmba,nimba,183090,0
fz,fzi,264595,0
Sakt,Sakti,294489,2
Ad,Adi,260289,7
SlA,SilA,424732,0
SlA,SilA,424732,3
Paln,Palin,432577,2
dvja,dvija,252638,1
SlA,SilA,297800,4
yuDzWra,yuDizWira,297393,4
dS,diS,419387,1
zu,izu,240570,0
Bakt,Bakti,13866,4
kovda,kovida,179944,3
kap,kapi,161798,3
aDzWAna,aDizWAna,190054,0
dvtIya,dvitIya,190054,2
anla,anila,430841,0
parpAlana,paripAlana,433660,4
Kadra,Kadira,245504,1
Sakt,Sakti,471,3
Sva,Siva,471,5
ptAmaha,pitAmaha,150646,0
sahta,sahita,412046,4
pradakzRa,pradakziRa,417993,0
Ad,Adi,24357,0
Sva,Siva,271378,0
lNga,liNga,271378,4
Sva,Siva,271378,5
tejasvn,tejasvin,180769,2
ptf,pitf,282425,2
atprasaNga,atiprasaNga,205474,0
SoRta,SoRita,205474,1
hAn,hAni,16493,4
rogn,rogin,214621,0
anusArn,anusArin,235768,6
pArTva,pArTiva,157647,1
ctra,citra,180820,2
yon,yoni,287917,1
nKla,niKila,287917,3
pratkzaRam,pratikzaRam,422020,1
har,hari,180244,0
dfzw,dfzwi,164678,1
vkrama,vikrama,164678,4
vdura,vidura,151354,3
maR,maRi,239364,2
mOktka,mOktika,239364,2
dS,diS,433997,1
nkawa,nikawa,424253,3
pavtra,pavitra,440473,4
ndrya,indriya,440429,0
BAzta,BAzita,258103,1
gat,gati,13401,1
vz,viz,273411,1
anla,anila,429439,2
sahta,sahita,158216,1
vhaga,vihaga,165789,1
vctra,vicitra,165789,2
samAD,samADi,13045,3
vDAtf,viDAtf,214945,1
vzRu,vizRu,370542,1
prAYjal,prAYjali,153807,1
dvya,divya,214185,1
granT,granTi,182097,3
upar,upari,230706,0
pUt,pUti,197145,3
kvacd,kvacid,430406,0
BUm,BUmi,430406,1
Ad,Adi,430406,1
dyut,dyuti,229425,3
ckura,cikura,232980,2
ckura,cikura,232980,3
lp,lip,232980,10
lp,lip,232980,12
aBDAna,aBiDAna,232980,16
vstara,vistara,207897,2
ha,iha,207897,2
ndu,indu,277956,0
tejasvn,tejasvin,221597,1
svd,svid,257019,1
anla,anila,257019,2
prakft,prakfti,370061,0
sngDa,snigDa,22556,3
prARn,prARin,242769,0
ctta,citta,413817,4
prat,prati,408477,3
nrDUma,nirDUma,198532,0
ndragopa,indragopa,198532,1
vBUt,viBUti,291741,0
vD,viDi,190556,1
vza,viza,190556,3
sngDa,snigDa,7598,0
ha,iha,7598,1
vGna,viGna,767,0
rahta,rahita,767,0
Ad,Adi,767,0
prApt,prApti,5026,0
hta,hita,282203,0
nBfta,niBfta,421713,8
gat,gati,262894,1
prARn,prARin,262894,3
vzRu,vizRu,13559,4
vaszWa,vasizWa,427455,0
vpra,vipra,410021,3
kzp,kzip,236509,1
yuDzWra,yuDizWira,251201,5
krm,krimi,171342,1
rUpn,rUpin,158024,4
vzRu,vizRu,287814,2
vzRu,vizRu,287822,1
Bd,Bid,260113,0
sdD,sidDi,164634,2
