418189,0,0,oM
175556,0,14,saMlag
289579,2,0,tad
289579,3,0,nivAray
277286,0,2,miTuna
260271,0,0,apravizwa
247180,1,6,avAp
230134,3,0,lepay
253959,4,0,samAhita
152857,3,0,BAsvant
280628,4,0,saMtAray
250410,1,8,piNga
222105,1,0,kaTay
165101,1,0,tad
165101,4,0,AyA
24256,1,0,BAvanA
223648,1,0,nidarSay
223648,5,0,vE
285241,3,5,sidDi
440253,1,0,tad
440253,4,0,tad
440253,6,0,avAp
150650,0,0,tad
150650,5,0,aSiva
13544,3,0,Bakti
419770,1,0,devAlaya
291378,1,0,jyezWA
432792,1,0,tad
432792,3,0,nirdvaMdva
218328,0,0,vikAra
218328,4,0,tad
21288,4,0,saMgrahaRa
196419,3,0,niyati
16962,0,0,tad
16962,1,0,AviS
430889,5,0,samprakalpay
8173,2,9,vinASana
208536,0,0,BAvay
287304,2,15,upaGAta
18982,0,1,aDarma
297963,3,0,tad
297963,5,0,vIryavattara
296927,2,0,SIGram
417802,0,0,oM
160791,2,0,vizRu
440523,3,0,pitf
299966,1,0,suKam
177805,0,0,yAdfSa
177805,1,0,tad
241677,0,0,viSuD
151086,5,0,saMyuta
181449,2,0,mahA
411556,0,0,tad
411556,4,0,saMjan
271916,2,0,nfpati
261795,2,0,dvi
263309,4,4,vartin
151338,0,0,nAnAviDa
151338,4,0,vE
196922,1,0,coday
184365,5,0,kuYjara
408679,0,0,Acakz
191421,1,0,snigDa
281568,2,0,vijYA
281568,3,0,tad
241640,2,15,itas
214810,1,0,Bojay
295563,3,0,kAray
283363,2,11,vAri
436373,1,0,aBiDAv
429084,0,0,tad
429084,2,5,yayAti
233302,1,0,vimAna
226776,1,0,rAjayakzmAdicikitsita
14801,4,0,dvi
282857,1,0,parAtparatara
433791,0,0,tad
433791,5,0,aDigam
228590,4,0,paYcaka
218023,0,0,kaScid
436634,0,0,tad
436634,3,0,mahIy
214161,2,0,devI
409333,0,0,tad
409333,4,0,sahita
12953,0,7,cezwA
5271,1,0,tad
5271,3,0,SElajA
414543,5,0,SastraBft
161526,1,0,sahita
246808,4,0,SaMkara
440726,0,0,kiMca
292709,3,0,ananta
182951,1,6,utsfj
262828,0,0,sAraRA
435466,2,0,Iray
290192,0,0,tad
290192,2,0,pradA
255870,1,0,vE
255870,2,6,durgati
301101,3,0,pravf
301101,4,0,tad
299936,2,0,kaScid
290152,1,0,tad
290152,2,0,sant
438407,0,0,aBinand
438407,1,0,tad
246467,0,0,avAp
246467,1,0,tad
246467,2,0,vE
421828,0,0,kiMca
408729,2,15,uB
228617,3,0,tad
228617,4,0,viDi
5214,3,0,girijA
5214,4,0,tad
228641,5,0,vizamajvara
155030,2,10,iha
178537,5,5,vikrama
240789,2,0,prAh
284992,5,0,maheSvara
193907,2,0,sampravac
177674,3,0,sanakra
440670,2,0,sidDa
407394,4,0,Cid
265136,2,3,upasevana
273647,2,0,vimAna
263645,0,0,aGora
10952,1,0,antarAtman
11335,0,0,tad
11335,2,0,tuSabda
193095,0,0,vimuc
242852,4,0,balavant
408194,3,0,vimanas
405792,0,0,tad
405792,2,0,pAYcAla
437408,1,0,tad
180450,0,0,apradAna
404085,2,0,kzip
153205,0,0,hiqimbA
285738,0,0,samBid
413119,0,5,iha
291225,0,0,tad
236312,5,9,krimi
278973,1,10,viBUzay
191621,0,0,maDuSigru
8227,0,0,tad
8227,3,0,vijYA
270619,0,0,nimitta
270619,3,0,tad
243287,2,0,Darzay
219630,0,5,anantaram
424609,4,0,pati
425429,1,0,saMjYA
191332,2,0,tikta
419772,3,0,kuliSa
18354,0,0,tad
18354,1,0,kaTaMlakzaRa
237861,4,0,kAnta
155207,0,0,lohAzwaka
262192,3,0,viza
244982,6,0,gayASiras
172508,1,0,vipAka
414868,0,0,Agam
9190,3,0,pravft
246617,0,0,brahmahatyA
14779,1,0,vimukti
270102,2,0,BUmi
165940,0,0,tad
165940,6,0,yaTAsuKam
16655,1,0,tad
16655,3,0,kaScid
280828,1,0,paricArin
213298,0,0,tad
213298,4,0,mahAtman
232408,0,0,diS
163357,1,4,atikram
246931,3,0,vE
246931,4,0,div
301139,2,0,SAMtanava
207234,0,0,cikitsita
296602,2,0,pARi
175291,1,0,paYcaviDa
175291,2,0,tad
434323,0,0,tasmAt
181619,8,0,anarTa
163529,2,3,IzA
171079,1,0,tad
171079,3,0,pradA
201435,3,0,paScAt
257836,6,0,kzip
411567,6,0,janArdana
222962,1,8,nibarhaRa
407725,0,0,sAtyaki
291866,0,0,jYA
291866,2,13,vE
150882,2,9,Dam
441960,1,0,aniravasita
234865,0,0,tad
234865,2,0,ityAdi
215920,3,0,mUQagarBa
208181,0,5,aDyarDaDAra
224870,1,0,tad
224870,3,0,daSaguRa
281799,2,3,AviS
289071,2,0,dvija
402081,0,0,nATavant
261759,4,0,kzatriya
171171,1,4,jawA
224661,3,0,kanyA
224661,4,0,vE
284886,2,5,fzi
241071,4,0,tad
241071,6,0,pitf
277110,3,0,samAvf
236404,1,5,hita
413730,1,0,vE
413730,5,0,pitf
281768,4,0,dvija
176363,1,0,dvi
262858,2,0,karRapUraRa
417547,0,0,vivatsa
243771,2,0,samBU
159466,3,0,divya
291140,0,0,dina
217010,5,2,nirmala
438718,0,0,pitf
154020,3,0,prapaS
275006,1,0,sAkzin
211018,0,6,vilI
270857,0,0,pitf
232444,0,2,cintay
232444,1,0,tad
274284,2,17,miSray
293249,1,0,rAtri
238074,0,0,tad
238074,2,0,miTas
238074,3,0,tad
272012,3,0,vE
272012,4,0,tad
272012,7,0,sAMpratam
19995,1,0,vical
227926,4,0,vipAcay
220476,3,4,ityAdi
13585,0,0,tad
13585,4,0,dvijasattama
200273,0,0,aTavA
296585,3,0,jYA
285841,3,0,tad
285841,6,0,dvija
232853,1,0,paripf
5735,0,0,bimbI
293385,1,9,uparAga
271384,0,5,manoraTa
291541,1,0,jYA
177707,5,0,viSvakarman
180551,4,0,medinI
205033,1,0,pralI
285209,1,1,udBijja
179612,1,0,mokzay
221609,0,0,tad
221609,4,0,pariGa
185245,5,0,mahA
160658,4,1,aBaya
401643,2,0,Sakuni
435892,1,0,saMKyA
402747,3,0,mahiza
6485,0,0,nityam
271154,3,0,kft
180253,4,0,sAraTi
404979,0,0,kf
248095,6,0,mahA
163372,0,0,vESampAyana
289332,3,0,pESAcya
191215,0,1,ati
167444,0,0,tad
167444,5,0,jYA
280241,4,0,prajApati
242600,1,0,viDAtf
421212,3,10,niSAcara
236023,0,0,aSudDa
236023,4,0,tad
247683,4,0,kowISvara
440231,4,0,tad
440231,5,0,vizRu
195813,4,0,mUzA
191491,0,0,tad
191491,3,0,pippalI
297503,1,0,tad
297503,6,0,sAraTi
229981,3,0,pUjay
279961,0,4,senApati
283620,1,0,prayA
283620,2,0,vE
25795,4,0,kali
226093,3,9,vibanDana
274847,1,0,tad
274847,4,0,tad
245368,0,0,rAjYI
289623,2,0,mati
151523,5,0,pradru
158046,2,6,steyin
224311,0,8,arday
15845,4,0,sfti
239251,1,9,indriya
260209,3,10,samanvita
169799,3,7,amita
421853,0,0,nikzip
236585,1,4,jawA
411697,1,0,nfpati
175004,2,0,samAsAday
173263,0,0,pitf
186233,0,12,SEtya
240267,1,0,samAsAday
179798,0,0,tad
292005,1,0,bali
179247,4,0,vanOkas
169392,0,0,tad
169392,6,0,SaSin
434041,1,0,mahA
231778,4,4,cUrRay
257017,3,6,saMBojay
285813,0,0,vizRu
404065,0,0,tad
404065,5,0,Bid
408803,3,0,janeSvara
160792,4,0,parituz
426099,1,0,annaprASana
227341,4,0,viniScitam
297953,0,0,Sikzay
150188,1,0,nitya
180361,2,2,vyakta
208180,3,0,yaTASrayam
282864,2,13,vAsin
274600,1,0,vftti
285132,2,0,prakfti
438614,4,0,amatsara
235762,2,0,prakf
252988,0,0,daDi
231298,3,0,prakalpay
403024,0,0,aBiyA
214261,1,0,giri
300398,0,0,upaSruti
406256,0,0,tad
406256,6,0,mAriza
25854,0,0,mAnayoga
434809,1,2,itas
291235,2,0,varDay
18121,6,0,avaDUnay
370864,0,0,Aditya
278715,3,0,sTitimant
165153,0,0,vESampAyana
185924,0,0,Darzay
420567,1,12,aBiDAna
293306,3,4,pitf
239797,4,0,Samay
282738,3,0,sidDa
174263,2,0,caRqA
415887,0,0,oM
401,1,0,tad
401,2,0,SoDay
402245,4,0,jIvitakzaya
437292,0,0,tad
437292,1,0,asamIkzya
437292,2,0,tad
265956,0,0,brahmacArin
299877,0,0,tad
299877,1,0,tad
299877,2,5,sEnya
254018,4,0,SrIpati
413530,2,0,tad
413530,5,0,sEnika
210013,2,0,yaTAkramam
218198,0,0,bilva
433981,3,0,avyakta
165904,0,0,tad
165904,4,0,nibanD
259815,2,0,tad
259815,3,0,avatf
1764,1,5,kramAyAta
242772,0,0,preta
249734,2,0,prArTay
265849,1,0,tad
265849,3,0,naradeva
201411,2,0,kzip
194631,1,0,rasaliNga
194631,3,0,tad
260036,0,0,upapad
7735,6,0,varjay
274836,3,0,prakzip
261295,4,0,purI
175368,2,0,nivAta
291022,0,7,anujYA
293890,3,0,budDimant
161241,3,0,Sakti
156457,0,0,yuDizWira
153564,3,0,siMha
165387,3,0,kElAsa
271182,1,0,tad
271182,3,0,jihvA
249004,3,7,ANgirasa
198056,1,0,Bid
166220,6,0,mETilI
200147,0,5,dina
178372,0,0,sahita
794,3,0,niveday
440261,1,0,kalA
226220,0,0,tad
226220,3,0,tad
226220,4,5,Basmaka
237527,0,8,Bid
297921,4,4,viSArada
209949,2,0,pratf
172203,4,0,yAyin
276040,2,0,Siva
216798,2,0,tad
151907,4,0,yojay
281184,4,0,tad
281184,5,0,bfhadraTa
402555,0,0,tad
402555,1,13,samAkula
415644,0,0,tad
415644,1,0,prAcInabarhis
405513,5,0,DImant
163319,0,0,kurujANgala
173389,0,0,triviDa
184078,1,0,vAtavyADicikitsita
253220,3,0,devI
217024,0,0,BasmIkf
298224,2,0,tad
298224,6,0,pUjay
22098,1,0,vE
22098,3,0,tad
22098,4,0,Bagavant
22098,7,0,tad
22098,8,0,vE
163952,1,0,praloBay
156314,3,0,nirIkz
164238,4,0,samprayam
297340,0,0,paYcASat
219096,5,0,ji
406055,5,0,drAvay
274293,6,0,praSam
431224,5,0,paridevanA
155580,0,6,tad
155580,4,0,niveSana
403485,2,0,prAp
224704,3,4,vivarjay
175423,6,0,Damani
297719,0,0,Agam
221175,1,0,tad
256987,2,0,Sozay
178629,5,0,nigraha
245205,0,0,tad
245205,2,0,tad
245205,3,0,dAsI
245205,4,0,tad
433679,2,0,janavAda
273211,2,0,pUrvam
159732,0,0,dfS
429625,0,0,Danvantari
295999,2,0,vAsay
295999,3,0,vE
175003,4,0,parimArgaRa
437808,0,0,tad
437808,1,1,upasTA
253397,2,0,nArI
242074,0,0,utpad
212874,5,0,kAray
432954,3,0,Acakz
432954,4,0,tad
401642,6,0,dvija
370587,2,0,kila
248158,0,19,agamyA
267113,1,0,kuzWanidAna
410396,1,0,SAMtanava
250950,2,8,Agam
150895,1,0,marday
281634,4,0,samAviS
20980,7,0,tiroDA
424278,3,4,aTavA
257449,1,0,mAkzika
427153,2,0,rAjan
17918,0,0,Srotriya
221465,1,0,vAtaSoRitanidAna
262819,2,0,rasahfdaya
257528,1,3,dvi
159665,1,0,tad
159665,2,0,tad
159665,4,0,saMgam
423515,2,0,pratIkAra
161164,4,5,viSArada
294655,4,7,uB
410373,2,10,iha
177318,1,0,priya
284656,4,0,nind
251388,1,15,saMyuta
184409,0,0,kumBakarRa
221823,5,0,sADay
288348,4,0,yaTAkramam
295413,0,0,tad
295413,2,0,pracoday
227690,1,0,makaraketu
370085,5,0,viqambana
370739,2,4,aDipati
178014,4,0,hari
273322,1,3,liNga
434571,0,0,jyotis
290450,0,0,tad
290450,1,5,tad
290450,2,0,tad
290450,3,0,Samay
151412,1,0,Amantray
158677,2,0,caturvaktra
280668,4,0,saMyuta
25852,5,5,balAbala
291379,0,0,kanizWA
206375,0,0,tad
206375,1,12,pezay
433813,3,0,tad
433813,4,0,pravilI
435837,2,0,prekz
236177,0,0,kAYcanAra
427224,1,0,tad
427224,3,2,aDruva
265813,0,0,lohita
21231,1,1,evamAdi
293491,1,0,maDyAhna
25093,0,0,taTASabda
8698,0,0,tad
8698,3,0,tad
8698,4,4,pArada
24432,3,6,aNGri
190292,1,0,tad
263241,3,6,vismi
239826,0,0,Akram
190990,1,0,gostana
196526,2,0,tad
410098,2,0,kAlaDarman
181148,3,0,SoRita
404276,0,0,vimada
199577,2,6,navanIta
411441,1,0,tad
411441,5,0,DanurDara
157584,4,0,anutpanna
416412,0,0,sidDa
185503,4,5,pariplu
213415,4,0,ABUtasaMplavam
25951,1,0,Sruti
264045,1,0,yajYa
198514,3,0,varjay
161429,2,0,ABAz
278838,1,0,AyA
278838,2,0,tad
437187,0,0,hfzi
253667,3,1,abalA
402112,3,0,tad
402112,4,2,antyAvasAyin
11950,1,24,niSAkara
219960,3,0,tad
219960,4,0,kOsalyA
182230,2,0,praSaMs
288589,4,0,prItivarDana
283650,2,8,Aruh
183114,0,0,saMnipAta
268247,0,0,asOKya
268247,1,0,tad
438484,0,0,DarmarAja
223151,0,10,asaMdigDa
277125,0,0,ESvarya
227054,1,0,paYcamUla
227054,4,0,tad
10878,0,0,tad
228802,5,0,kiyant
402702,4,0,samAdA
207051,0,0,tad
207051,3,0,BAga
151133,0,0,tad
151133,5,0,Siva
207025,4,0,zaqguRa
201200,2,1,ekaviMSati
241603,4,0,kaTay
737,1,0,vinA
213887,2,0,anuprAp
297174,0,0,tad
297174,2,0,aByudIkz
215927,1,0,yoni
219954,0,0,aTavA
219954,1,0,tad
257965,3,0,mahA
268565,2,2,lohita
176995,4,4,coday
210927,2,0,kaScid
409530,1,0,Bavant
234893,1,0,pravac
407120,3,0,dAmodara
415306,1,6,aNGri
442130,0,0,tap
215526,0,5,vaSyA
424427,0,0,DarmAraRya
278559,1,0,anukta
278559,2,0,tad
164230,2,0,AdA
164230,3,0,tad
264160,3,0,SilA
167297,2,0,mahAtman
167624,2,0,upaSoza
255510,0,0,viyuj
246435,5,0,maheSvara
257688,2,0,pradA
293780,3,7,anulip
176382,4,0,pitfrAja
211950,3,0,Bagavant
213062,4,9,iz
169780,1,0,yAjaka
169780,2,4,tad
291057,2,4,vApana
221434,1,0,pariBAzA
159261,2,0,tad
159261,3,0,mahA
221099,0,0,tila
276080,0,0,prApti
407258,2,0,hfzIkeSa
162406,0,0,maheSvara
436199,1,0,upAs
281997,3,0,tad
403674,2,0,virUpAkza
180379,3,0,Bagavant
421237,0,0,hari
255739,1,0,saMkzepa
217131,3,0,pradakziRa
419266,3,6,jYAna
284334,1,0,sadfSIBU
284334,3,0,tad
270408,4,0,amfta
270408,5,0,tad
164805,3,6,apriya
257647,0,12,saMkASa
167258,2,0,viDam
216974,0,0,paTyavarga
216974,2,0,tad
3204,5,4,viSeza
14272,1,0,saMkoca
150006,3,0,priya
251525,1,7,maDye
189722,0,0,tad
189722,1,5,rAtra
183831,0,0,prajApati
18260,0,0,vikaraRa
292462,1,0,saMDyA
436666,0,0,tad
436666,4,0,pitAmaha
424338,3,0,BavaSudDi
431054,0,0,parAji
178828,3,4,vanOkas
219854,1,28,Adi
175710,3,0,aBirocay
438745,3,0,vE
438745,5,0,dEvata
409750,5,0,vyapoh
245869,3,0,divOkasa
278159,0,0,tad
278159,2,4,Sizya
245356,0,0,BAnumatI
439806,0,0,parivAray
167221,0,10,vistf
228635,0,9,Adi
185887,0,0,tad
185887,2,0,balavant
264981,0,0,tad
264981,2,0,mahAtman
159083,0,0,tad
159083,1,0,tad
159083,2,0,agraBuj
441563,0,0,saMmohanatantra
371370,2,0,parityaj
371370,5,0,tad
405813,0,0,prAdurBU
407431,2,0,BaYj
293750,0,8,pUray
226484,0,9,praBA
408643,0,0,hita
20088,0,0,tad
20088,2,6,sampad
296704,4,2,pratizWA
428295,1,0,caturbAhu
282175,0,0,ayAtayAma
177996,3,7,saMniBa
181102,5,0,praDAv
209575,0,0,tad
209575,3,10,viDAna
155905,0,0,indragopa
155905,1,0,tad
276721,0,0,AjYApay
285510,1,0,prAyaScitta
247944,3,3,kaScid
299063,8,0,niSAmay
402830,6,0,mahA
153826,2,4,rUpin
301076,6,0,DanurDara
19132,3,0,aByudyam
428040,0,0,tad
428040,2,0,samAyuj
207287,0,0,amlavarga
230772,3,11,saMyuta
12330,1,0,devakI
155369,1,0,parigrah
231329,2,0,tad
242103,0,6,maheSvara
242103,2,0,tad
222118,2,0,sveday
440794,1,0,nirmAlya
224822,0,0,mOktika
175920,5,0,paryupAs
227275,0,6,aByarTay
3144,0,0,tad
3144,2,0,tad
297030,0,0,nivft
250708,1,0,narmadA
441097,0,0,kiMca
262660,1,0,tad
178410,2,0,priya
152320,4,0,tad
152320,6,0,niScaya
208942,2,0,gati
208993,7,0,vivfD
403449,5,0,niyojay
422449,2,0,parasmEpada
412760,0,0,tad
412760,1,0,samAsAday
409932,4,12,saMniBa
207409,3,0,dvAra
151555,1,0,viDA
255787,0,0,varjay
213463,7,0,priya
413382,3,0,kaScid
182570,1,0,mahApArSva
165768,0,0,dEtya
165768,2,0,tad
188756,1,0,prAp
246969,0,0,pracC
230076,3,0,kaTay
420574,0,4,nitya
156748,2,0,kuwway
172709,1,0,viDam
425844,0,0,ruci
279041,0,0,avIci
441296,5,0,ananta
241872,0,0,mahodara
238994,0,0,tikta
239407,1,0,viza
290372,3,0,golANgUla
227827,3,0,darSay
423235,1,0,tad
423235,4,0,kaScid
403973,0,0,tad
403973,4,0,avakf
167396,0,0,hiraRyabindu
277640,3,6,priya
209901,0,19,saMjYA
207137,3,0,BUDara
208895,1,0,nirBuj
208895,2,0,tad
169142,1,0,pura
182818,2,0,viSAla
288103,2,0,mahAkAla
407969,0,4,fzi
177614,0,0,tad
177614,6,0,plavaMgama
183504,0,0,tad
183504,3,0,kzip
293742,0,0,prati
419172,1,0,pratigraha
277643,0,9,ajina
153135,6,0,melay
295067,2,9,vinASana
207358,0,6,BErava
295057,0,0,tad
295057,2,18,BUzay
287586,2,0,prajan
282775,1,0,SaSANka
416211,0,0,oM
411944,1,0,yaTAvftta
8337,0,0,tridoza
154203,0,0,garBadrAvaRa
423062,1,0,tad
423062,3,0,paYcatva
224768,1,0,vimarday
254561,4,0,pitf
17358,5,0,niyama
416961,0,9,vfdDi
416261,2,0,mahA
285964,2,0,avimukta
168870,0,0,tad
168870,2,0,Siras
250012,2,0,kanyA
244168,1,4,sEnya
214669,2,0,tad
214669,5,3,akzaya
407455,1,0,nandivega
235101,0,15,sTira
223673,4,0,balin
258113,3,0,hanumant
246207,2,0,mahAdeva
191196,1,0,BedASin
246792,0,0,daDi
246792,4,0,vE
408174,0,0,vEcitravIrya
264306,0,0,tad
264306,1,0,kAnta
272149,1,0,pUjay
272149,2,0,tad
410723,0,0,tad
410723,4,3,anupaS
173610,0,0,ityAdi
249864,0,0,ahalyeSvara
422275,1,0,kaTay
432840,0,0,brAhmaRI
212407,0,0,tad
212407,1,0,samprAp
299782,2,0,viSiz
153557,2,0,vikram
153557,3,0,tad
433842,4,0,caturviDa
439274,1,0,nAma
199758,0,0,tad
199758,3,0,marday
199154,3,5,Adi
434224,2,0,parisaMKyA
299497,6,0,saptan
434769,0,0,tad
434769,1,0,sarpis
248757,5,0,pramuc
197776,3,4,atIsAra
238001,1,0,prahi
23345,2,0,pravft
248115,4,0,parameSvara
151714,2,0,tad
151714,3,3,aDipa
171000,0,0,jaritA
282052,0,0,tad
282052,1,0,pratipad
417855,0,0,oM
419951,0,0,viSva
17072,0,0,tad
17072,1,0,vE
17072,5,0,ahar
438374,1,0,sahita
261345,1,0,guhyarogapratizeDa
407298,2,0,ucita
200319,2,9,vivarjay
441325,4,0,tAdfSa
150948,0,0,samudDf
213444,1,0,kaScid
419756,0,0,kati
170581,2,0,rAjamArga
278043,0,0,keSAnta
241436,3,0,kAnti
276774,1,0,vratin
280057,3,6,raSmivant
298557,0,0,dvAdaSa
440555,4,0,tuzwi
288991,3,12,pIqay
151189,3,0,vEkrAnta
284840,0,6,vijaya
414249,5,6,SoBay
370505,1,0,tad
401793,5,0,Danvin
256388,1,5,vidah
283046,0,0,sarasvatI
19163,0,0,oM
406914,5,0,amAkzika
182356,2,0,niSci
158100,2,0,vfzavAhana
264941,2,0,prakfti
277842,3,5,yogin
194585,1,0,pitf
248162,0,3,biqAla
281773,2,0,tad
281773,4,0,vistara
155517,1,0,praBfti
286124,2,0,aBye
286124,4,0,tad
297348,2,0,AsAday
273391,2,0,tad
247785,0,5,caYcu
176845,0,0,tad
176845,6,0,divOkas
441021,0,0,Bakti
417913,0,0,hari
12920,3,0,tad
12920,5,0,kaScid
273397,0,11,viSiz
175398,1,4,Alocay
178753,5,0,vasuMDarA
424300,3,0,somanATa
243619,4,0,paYcagavya
415901,0,0,kzetrapAla
232766,3,0,tridiva
429072,2,0,Cid
286223,3,0,viDA
247798,2,0,tad
247798,3,0,tad
247798,5,0,nareSvara
259842,1,5,Adi
226954,5,0,vinASay
436433,2,0,pratiSru
229831,3,4,saMniBa
267986,0,0,lavaMga
205000,2,0,kalA
279574,0,0,udvezway
279574,1,0,tad
425370,1,0,mEreya
158643,4,2,anAvfzwi
255955,1,0,DImant
11231,3,0,hAray
277368,0,0,jagant
411380,3,0,tad
411380,4,0,tad
286895,0,3,annaprASana
211854,6,0,vyavasTA
23352,1,0,pravft
157469,1,0,tad
236698,1,0,niyuj
191510,2,0,kfmi
258562,3,0,samASri
215866,1,6,upari
429281,1,0,Siras
239000,1,0,sarpis
404891,1,0,kuYjara
228717,0,0,sita
212875,3,0,pUjay
248804,3,0,BaRqArI
291054,1,0,vESya
184764,0,0,tyAjay
285832,2,0,aSvameDa
248764,1,7,mahIpAla
439021,5,0,viGna
403955,2,0,tad
403955,4,0,avakf
436255,3,0,tad
436255,5,0,yuDizWira
23079,0,0,avidyA
23079,3,0,tad
16514,1,0,nAqI
208053,1,6,yukti
252658,7,0,dvijottama
265266,0,13,viSada
415950,3,0,prapUray
12307,4,0,avatArin
228198,3,0,pratyapasarpay
10278,3,0,snigDa
407348,1,0,ayudDa
407348,3,0,tad
3426,0,0,liNginI
251257,3,0,saMgameSvara
195372,1,0,saMmarday
195372,4,0,tad
191331,0,0,tridoza
407705,3,0,Dfzwadyumna
435880,3,0,saMgrAma
430207,0,0,Danvantari
238565,0,8,ciYcA
248072,1,0,tad
248072,5,0,hAni
408318,3,0,janArdana
421859,0,0,tad
421859,4,0,iz
290076,1,0,vizRu
279039,0,0,mahAnaraka
151899,2,0,divya
416092,2,11,diS
228773,0,0,tad
228773,1,0,piz
300239,0,0,vAditra
297774,0,0,tad
297774,1,0,vimuc
193947,0,0,varuRAdi
10496,2,1,ati
173828,2,0,tad
173828,4,0,miTas
173828,5,0,tad
211045,6,0,vilup
419718,0,0,bahuka
152842,5,0,viSva
223402,1,0,saMSoDay
158116,3,0,mahAtman
435641,0,0,ahalyA
169361,5,0,mEreya
258661,1,0,jIvita
8674,1,7,nASay
405104,0,0,tad
405104,3,0,anvi
421103,0,0,hari
200199,2,0,tuzAmbu
406835,4,0,tasmAt
181840,0,0,tad
181840,2,0,Aci
160390,1,0,vikzar
181328,5,0,samucCri
408105,1,0,aSvatarI
408105,3,0,tad
408105,4,0,tad
157357,0,0,tad
157357,4,0,daSaguRa
298992,1,9,vidvas
293699,0,0,samarcanA
293699,2,0,tad
293699,4,0,vE
5958,0,0,tad
5958,1,0,pratiprasava
157853,2,0,nityam
216295,0,0,CinnA
22072,2,0,samAp
216164,0,0,pfzWavaMSa
216164,2,0,tad
403550,1,0,pUrvam
278518,0,0,parivedana
212927,0,0,tad
212927,3,9,aDipa
157737,0,0,kimarTa
257521,0,0,cOra
433040,3,0,vyas
433040,5,0,tad
433040,6,0,tad
430516,1,10,anulepana
168468,3,9,aBiyAc
274381,1,0,miSraka
256754,0,11,saMkASa
162041,4,0,ASay
185215,0,0,tad
185215,5,0,pracCAday
159238,5,0,nigrah
178877,0,22,aNgada
262659,4,0,upakram
17047,0,0,tad
17047,2,0,fzi
290312,2,0,uddiS
411268,1,0,anuSuc
268648,1,0,rasArRava
262953,1,0,pratyavAya
418167,0,0,oM
232531,1,5,Adi
255659,1,0,vimAna
25805,0,0,praviS
438470,4,0,viviDa
289786,1,4,vikala
7602,1,0,hima
421371,0,0,viBAzA
278090,1,0,vedANga
257966,0,0,AdA
257966,1,0,tad
439127,3,0,pArTiva
171374,1,0,AturopakramaRIya
151260,0,0,tad
151260,3,0,samAhf
300368,4,0,durmati
