194000,3,0
288871,3,1
403084,1,0
158036,1,0
298947,2,0
401873,1,0
268650,10,0
217495,2,0
227655,6,1
158044,3,1
198658,1,0
152102,3,0
267168,19,1
264151,4,2
438974,0,0
222210,5,1
280507,4,0
289715,1,0
261031,3,1
297261,2,0
188353,3,0
426007,2,0
196919,4,0
204949,6,2
258904,2,2
275365,2,1
210331,2,1
18255,1,0
238918,1,0
170702,2,0
418144,3,1
253397,1,0
22092,1,0
250587,5,1
20792,3,0
166979,2,1
415535,0,0
185147,3,0
9744,2,0
411148,3,1
169154,3,0
235262,2,2
276660,2,0
218365,11,4
408707,0,0
241279,3,0
263141,2,1
441650,3,0
433463,2,0
178590,3,1
188812,Incomplete chunk
239562,2,0
205598,0,0
402945,1,1
265952,3,0
217621,2,0
410153,1,0
216457,5,0
14207,4,0
274778,2,0
179325,22,4
371319,3,1
215504,1,0
153701,3,0
171835,7,0
166577,Incomplete chunk
184837,4,1
405172,4,0
241644,2,0
15451,4,2
177885,5,1
431207,4,0
181899,0,0
181983,2,0
206602,2,0
208767,5,1
155571,2,0
208784,4,0
156442,1,0
251548,3,0
403312,5,0
217931,9,0
417268,4,0
256520,2,0
25869,2,0
172925,3,0
237017,4,1
242721,4,0
256415,4,0
24033,3,0
241165,3,1
7284,3,0
193339,2,0
436319,3,0
404196,6,0
10338,5,1
161472,2,0
438286,3,0
229423,3,2
245520,4,0
239108,6,2
214425,3,0
234228,4,0
405410,1,0
295021,5,0
276587,8,1
436778,2,0
167913,1,0
226830,1,0
418959,3,0
13034,0,0
211188,2,0
167948,2,0
429128,1,0
15087,1,0
15773,8,1
258713,3,0
214743,5,0
370703,2,0
277082,1,0
431000,2,0
192385,5,2
370310,3,0
252351,2,0
15480,3,1
182217,2,1
15034,2,0
1444,4,3
264577,4,1
176908,3,0
246854,3,0
914,3,0
268926,4,1
290504,4,0
185068,6,1
198461,5,1
426003,4,1
150639,3,1
238529,2,0
416077,4,0
293140,1,1
164596,2,1
423720,0,0
231043,3,0
227177,3,0
414390,3,0
273440,2,0
301090,1,0
241512,4,0
289314,2,0
403571,3,0
4100,6,2
186898,1,0
179887,2,1
257609,12,0
256054,2,0
239004,2,1
268193,6,2
286796,0,0
257874,4,1
299790,3,0
267033,1,0
243359,5,1
166380,3,1
175051,4,0
299536,5,0
241879,2,0
208928,2,0
403121,2,0
237496,4,1
275465,4,0
227965,1,0
208900,3,0
172977,2,0
20167,5,0
430874,5,1
151223,3,0
408274,1,0
20231,3,0
245506,4,0
241734,2,0
431712,0,0
4075,2,0
188241,4,0
173493,9,0
429980,3,0
245778,10,1
274429,3,1
224108,3,0
212715,4,0
218236,12,1
228116,15,2
279338,2,0
291564,3,0
170128,2,0
15635,3,1
279739,4,0
169050,3,0
280202,3,1
198376,6,1
221402,1,0
264367,2,0
200416,Incomplete chunk
258052,3,0
438833,4,0
424693,1,0
170665,1,0
254336,4,0
185214,2,1
194107,5,0
222584,2,0
225930,4,1
280939,4,2
171913,3,0
187490,4,0
19727,4,0
288783,1,0
13743,3,0
158906,2,0
419778,3,1
24910,4,1
289527,6,0
246150,1,0
197468,4,0
1302,2,1
156695,0,0
282623,2,1
224295,7,1
235056,4,0
243651,2,0
209880,3,0
152518,3,1
167004,2,0
435878,4,0
248763,0,0
10926,4,1
426169,6,0
193676,3,0
239331,3,0
279592,3,1
184904,9,1
406613,Incomplete chunk
288948,1,0
250739,2,0
422941,3,1
22517,3,2
23099,2,0
234991,4,0
421263,3,0
538,3,1
25216,3,0
15978,1,0
208754,1,0
259033,3,1
188367,2,0
289134,4,0
300963,4,1
224146,Incomplete chunk
405631,2,1
290607,2,0
221047,4,2
249529,0,0
275282,5,0
18845,2,1
221132,4,0
288942,1,0
9816,2,0
255746,4,1
207283,2,1
371678,2,0
199334,4,1
413757,7,0
177057,3,1
406428,2,0
194718,2,0
230984,3,0
423887,3,1
24907,2,0
174135,2,0
262742,5,1
441830,10,1
170632,2,2
194123,2,0
214723,5,2
9081,3,0
188542,2,0
226600,2,1
299098,2,0
156089,2,0
234360,2,0
270376,3,1
197338,3,1
298000,2,0
409104,2,0
151031,1,0
414007,1,0
196933,1,1
19467,4,0
298782,2,0
436996,5,2
206299,2,0
249946,1,0
8913,1,0
408711,4,0
216768,2,0
207100,3,1
217281,13,3
419768,3,0
197205,4,0
10283,Incomplete chunk
161405,2,0
18242,1,0
215129,3,0
22967,2,0
405527,3,1
411327,4,0
290165,5,1
217865,4,0
252815,4,0
442126,7,2
188061,3,0
230200,2,1
22302,1,1
243597,2,0
430894,0,0
232503,5,0
227058,5,1
187184,2,0
243073,2,0
213273,0,0
272389,2,0
154948,0,0
229583,3,1
214443,3,0
230484,3,1
266850,4,0
205508,2,0
225183,4,0
427257,5,1
150068,3,0
258092,3,0
281586,4,0
401886,4,1
440636,2,0
15100,3,0
295971,2,0
21107,2,0
200615,4,1
214837,0,0
280752,2,0
292534,3,0
431430,0,0
300952,3,0
271773,4,0
299559,2,0
24978,2,0
177812,2,0
431003,2,0
244217,4,0
181115,3,1
440586,17,1
264954,1,0
286084,0,0
403804,3,0
257534,0,0
428199,Incomplete chunk
438506,6,1
410959,4,0
438985,4,1
255321,2,0
25848,1,0
424526,4,0
275528,0,0
407793,3,0
430688,8,2
207909,4,0
288743,1,0
285143,2,0
422331,1,0
228903,3,2
210441,2,0
150577,4,0
4164,4,1
170667,6,0
253474,5,0
280639,0,0
162530,2,0
418663,7,1
219385,2,1
438787,0,0
252570,2,0
188129,5,2
297528,3,0
209687,4,0
165981,2,0
169535,2,0
423911,4,1
420804,5,0
404348,2,0
150624,2,0
205418,3,2
271367,3,0
183464,5,1
410815,1,0
246335,0,0
8676,3,1
273890,2,1
435518,2,0
371654,7,2
435290,0,0
166276,3,0
191107,1,0
11870,3,0
166234,2,0
241333,5,1
239868,9,3
237182,1,0
220240,Incomplete chunk
262966,6,1
4135,3,2
234224,3,0
180479,2,0
421442,3,0
200553,4,1
254,4,0
234748,2,1
414125,1,0
222148,3,1
440480,2,0
183518,2,1
279516,1,0
173177,7,0
200291,4,0
286399,2,1
216763,2,0
185089,4,1
15389,3,1
276619,2,0
157011,2,0
295219,4,0
423953,3,0
235153,1,0
218525,3,1
274937,1,0
167293,3,0
3934,4,1
225075,5,1
12297,5,0
233178,3,1
435240,4,3
418083,1,1
246238,1,0
264924,1,0
420548,2,0
270803,3,1
408085,4,0
15018,0,0
252581,2,0
413850,4,0
238464,1,0
172943,4,0
438258,0,0
163778,2,0
276761,2,0
296692,0,0
206094,3,1
201173,2,0
224256,6,1
403424,3,0
253974,2,0
208195,3,0
248516,2,0
13352,4,0
178348,2,0
15450,4,0
167138,1,0
215053,7,1
215257,1,0
281091,4,0
263696,3,0
295554,3,0
177741,2,1
438434,2,0
269395,0,0
440494,1,0
18530,5,1
211015,3,1
19841,3,0
239729,3,0
25861,3,0
223812,3,0
429281,1,0
415045,2,0
152339,1,0
234370,2,0
280224,0,0
437153,2,1
293731,4,1
183630,3,1
13745,5,0
194500,3,1
296455,5,0
257592,0,0
8568,3,0
233563,3,0
408817,2,0
212381,2,0
189571,3,0
282229,0,0
165944,4,0
177700,5,0
183416,2,0
279399,3,0
418055,1,0
162786,7,0
160412,5,1
245828,0,0
440025,0,0
246507,1,0
229576,3,0
300306,2,0
439029,2,0
268232,1,0
25564,4,1
260814,2,1
440763,5,0
225892,5,0
223966,3,0
421772,0,0
427404,4,0
259765,4,0
158629,3,0
11045,4,0
300902,Incomplete chunk
14857,3,0
189054,3,1
245298,2,0
155491,2,0
163730,2,0
23055,2,0
19465,2,0
251872,1,0
263361,3,1
272165,1,0
282692,7,0
172775,4,0
260467,0,0
215439,2,0
199959,2,0
198512,2,0
230652,2,0
273434,1,0
409794,1,1
220482,1,0
279273,4,0
194112,3,0
213462,0,0
182525,3,0
229745,3,1
152040,1,0
24880,Incomplete chunk
230058,Incomplete chunk
13671,2,1
236045,4,0
211386,Incomplete chunk
279410,4,1
211014,2,0
281419,2,0
253409,3,0
8348,2,1
246586,3,0
412895,2,0
7390,2,1
294495,5,1
179671,Incomplete chunk
14273,Incomplete chunk
289206,2,0
161222,2,0
2591,20,0
286756,1,1
290178,2,0
10429,5,1
195642,5,1
218822,4,1
152937,3,1
260585,3,0
210291,2,0
282251,1,0
299909,3,0
246039,1,0
406986,2,1
154439,1,0
409325,3,0
194464,7,1
187728,Incomplete chunk
219434,2,0
153268,3,1
150026,0,0
210136,1,0
438065,1,0
290384,2,0
218563,1,0
285364,Incomplete chunk
11009,4,0
267030,5,3
10192,4,1
435880,1,0
215817,1,0
423938,1,0
170477,0,0
209746,7,2
432606,1,0
423941,1,1
167953,2,0
6098,3,3
182435,2,0
184010,5,1
178599,5,0
293099,4,0
172323,2,0
237633,2,0
180465,1,0
10352,4,1
187883,3,0
285609,2,0
228337,4,0
412515,1,0
247932,2,0
194090,6,2
278502,1,0
11318,3,0
6004,2,0
155682,3,2
153722,2,0
191994,6,1
261671,5,1
277499,7,2
418526,5,2
166238,2,1
160765,0,0
413140,3,2
248073,4,0
291268,Incomplete chunk
193943,3,0
7646,2,0
285471,4,1
296339,0,0
12233,2,0
401726,1,0
234939,2,0
423783,2,1
159573,2,0
172880,4,0
408094,5,0
168596,4,1
291294,1,1
370061,2,0
4928,4,3
370122,4,0
286973,4,0
415226,5,0
157188,4,0
174905,3,0
217017,22,2
423292,0,0
442134,3,0
170105,2,0
429590,4,1
24162,0,0
159095,3,0
192093,3,1
195342,5,0
241058,1,0
234076,2,0
257323,2,1
240667,3,0
297747,1,0
428680,6,1
236999,3,2
253610,2,0
441463,1,0
209138,2,0
185729,4,0
262033,2,0
161467,3,0
163509,3,0
23107,15,2
274963,5,0
200684,Incomplete chunk
159021,1,0
180307,1,0
226681,2,2
5706,4,1
151167,2,0
178536,2,0
219791,2,0
239223,1,0
422027,1,0
19650,0,0
281631,3,0
161918,3,0
242279,6,0
4684,3,1
236610,1,0
179314,1,0
179764,1,0
228322,3,1
218652,2,1
10681,3,0
230316,2,1
293028,1,0
254519,3,0
425253,7,2
14574,5,3
240890,2,0
242877,4,1
270236,1,0
424374,2,0
406402,1,0
441065,2,0
210425,Incomplete chunk
173645,5,1
292941,4,0
12588,3,0
250760,3,1
371413,3,0
154347,3,0
403801,4,0
9988,Incomplete chunk
259111,4,0
250166,3,0
220279,6,1
256073,3,0
16844,3,0
169658,2,0
180811,2,0
247409,3,0
264998,2,0
418138,3,0
164249,2,0
435724,0,0
439326,2,1
292617,2,1
287718,Incomplete chunk
25111,1,0
286433,2,1
406094,1,0
427313,3,0
154944,1,0
210478,0,0
218302,3,0
270593,4,0
281072,3,0
155012,3,0
432041,3,0
279152,1,0
412443,1,0
234035,Incomplete chunk
210682,5,0
157714,1,0
178759,3,0
267194,12,1
264467,2,0
160932,0,0
152458,2,0
438207,2,1
151422,1,0
429617,5,1
211654,3,0
221203,8,1
258895,3,1
425227,9,1
274839,5,0
4822,3,0
271046,8,2
296361,1,0
210373,Incomplete chunk
220340,4,1
286894,1,1
2973,2,1
195792,2,0
229561,2,0
156485,4,0
168809,3,1
206482,3,2
291532,2,0
428820,1,0
8761,2,0
227384,1,1
205734,2,0
186870,1,0
24962,4,0
260492,4,0
402308,1,0
371087,2,0
276764,4,0
247445,4,0
404769,1,0
401492,1,0
264065,3,0
22145,13,1
425824,2,0
431646,4,0
423176,1,0
16320,4,1
242800,3,1
226182,2,0
292742,2,1
403940,1,0
234775,1,0
206992,4,1
265916,1,0
152668,2,0
290516,4,0
216236,7,1
269564,4,0
437741,5,1
217670,3,1
243692,3,1
426217,3,0
279638,3,0
292052,11,2
14516,1,0
1827,2,0
6568,4,0
194920,5,0
270939,4,1
179085,4,1
243095,1,0
153943,2,0
14267,1,0
428672,2,0
158051,2,0
254283,4,0
290889,3,1
230504,5,2
157811,2,1
413546,1,0
182677,4,1
406791,1,0
291258,12,1
421493,1,0
283224,2,0
211506,4,0
268746,0,0
162949,Incomplete chunk
164029,3,0
4804,1,1
240780,4,2
250223,2,0
280768,2,0
226929,Incomplete chunk
273688,0,0
271360,4,0
416168,2,1
161490,3,1
431730,3,2
151300,2,0
418935,2,0
7622,0,0
419049,4,1
218141,4,1
414681,3,0
155778,2,1
171716,1,0
267006,4,1
287102,3,0
177340,1,1
257566,3,0
440606,8,0
293396,0,0
179461,1,0
269681,3,0
432836,1,0
417649,1,0
422174,8,0
277840,0,0
296307,2,0
218909,8,1
299240,2,0
264316,2,1
274123,3,0
415571,Incomplete chunk
244043,4,2
268439,1,0
14934,3,0
16485,1,0
228019,7,1
234902,8,1
294156,8,1
234562,2,1
261151,17,2
16922,1,0
153358,1,0
179228,2,0
227545,3,0
151198,1,0
238840,5,1
158320,Incomplete chunk
211443,1,0
233783,3,1
210867,1,0
152107,2,0
233136,2,0
257648,2,0
402249,4,0
167114,1,0
263004,4,0
430753,2,0
429760,4,0
241399,6,1
187225,3,0
275658,3,0
280500,5,0
17195,4,0
222875,1,0
277161,1,0
288686,1,0
403580,3,0
298561,4,0
254276,5,1
274512,2,0
183860,1,0
24955,3,0
286452,4,1
5580,4,1
402609,2,0
259565,2,0
418447,3,0
165710,1,0
171937,2,0
173370,9,1
438561,3,0
155837,4,0
19518,1,0
227305,5,0
240435,4,0
4013,5,1
263188,3,0
209684,2,0
25847,3,0
271469,3,0
199592,4,1
174978,3,0
252600,4,1
247117,2,0
217685,5,2
429786,4,1
189053,4,2
237263,2,0
9017,2,0
194907,3,1
150285,1,0
266736,3,0
250176,3,0
277563,4,0
188827,5,1
155394,3,0
166551,Incomplete chunk
233910,2,0
238965,3,0
291870,3,0
157806,2,0
436266,5,1
11649,4,0
179615,1,0
412812,3,0
434248,3,0
253739,3,0
278109,3,1
408044,1,0
252075,3,0
159030,3,0
181073,2,0
183958,3,1
255938,2,0
7506,3,0
174552,4,2
198710,2,0
25874,4,1
418442,2,0
406033,2,0
404974,3,1
208230,5,1
10452,4,2
187088,2,1
285657,2,0
296172,1,0
248978,Incomplete chunk
245856,1,0
156168,Incomplete chunk
277209,3,0
186024,2,0
257053,4,2
426850,4,0
408673,2,1
198027,6,1
278136,Incomplete chunk
403186,2,0
220713,8,0
226572,4,0
439277,5,1
194823,Incomplete chunk
190593,5,1
186111,4,1
224564,3,2
297191,2,0
239291,1,0
424166,5,1
213771,2,0
10201,3,1
438082,3,0
17839,3,0
371281,2,0
163511,2,0
282268,1,0
414757,0,0
415758,2,0
255140,2,0
175054,1,0
2963,4,1
12567,2,0
208566,4,1
206354,5,2
271953,1,0
415579,2,1
300739,3,1
408111,3,0
250326,2,0
186761,2,0
430595,3,0
216276,4,2
205634,5,1
209624,2,0
222364,0,0
257212,1,0
265890,2,0
294492,2,1
209307,1,0
9059,2,0
260157,4,0
414273,1,1
252013,Incomplete chunk
216,5,0
6029,1,0
244005,5,0
246098,1,0
431625,3,0
275448,1,0
231974,6,0
428384,5,0
16981,2,0
236333,7,2
227547,5,1
2752,1,0
153786,Incomplete chunk
191865,3,2
263374,1,0
288606,3,1
168438,5,1
406313,5,0
441169,4,0
163197,2,0
180219,2,1
299752,2,0
407163,1,0
286039,2,0
169274,2,0
271958,2,0
183749,3,1
225731,1,0
197603,10,3
418676,0,0
185407,1,0
162887,3,0
211368,Incomplete chunk
439442,1,0
177402,3,0
409782,0,0
177900,4,0
210266,3,0
371055,2,0
200873,2,0
439034,0,0
12475,2,0
438444,3,1
237776,2,0
235857,2,0
20658,4,0
297470,4,0
158465,2,0
209757,1,0
408306,2,0
417424,4,0
232118,2,0
178999,2,0
417121,5,4
422550,3,0
258427,3,1
278169,3,0
427752,6,0
414796,3,1
430032,2,0
183215,18,1
153087,6,2
188921,4,1
268081,6,2
174477,4,1
249445,1,0
226109,1,1
288564,3,0
437558,21,2
12002,6,0
412814,1,0
283178,5,1
189498,3,0
401413,6,1
286782,1,0
404343,3,0
174907,4,0
296902,2,0
424748,0,0
283468,5,1
17121,2,0
284117,3,0
1935,13,0
3136,5,0
433755,0,0
207377,4,1
281948,1,1
7364,4,1
11807,7,1
224132,0,0
289955,3,0
248083,3,1
404475,1,0
210418,4,1
201211,4,0
213042,3,0
247604,0,0
160122,3,0
290480,3,0
12860,4,0
192287,24,2
157760,3,0
19494,2,0
258779,4,0
163434,3,0
259833,2,0
285599,2,0
290942,10,1
409114,3,1
258483,4,0
421088,1,0
224257,7,2
261353,2,1
4661,5,3
412419,2,0
258601,3,0
211477,3,0
153738,2,0
292616,3,0
201091,5,0
179466,2,0
419504,2,0
223717,1,0
428046,2,1
184102,3,0
12096,4,0
15796,5,0
439395,3,0
211916,1,0
249119,3,1
165792,2,0
265229,4,0
290213,2,0
409122,5,0
250670,5,1
300947,5,0
409691,2,0
8670,3,1
239063,3,0
278424,4,1
178102,2,0
197291,2,0
183953,3,0
236154,3,0
7183,5,0
6828,2,1
11113,3,0
211582,6,0
423793,4,2
165791,5,0
300852,3,1
277719,6,1
12361,3,1
197537,0,0
266222,3,0
254512,3,0
11806,8,1
205028,1,0
25598,1,0
20244,2,1
246219,2,0
14799,1,0
17165,3,0
262722,3,0
153448,3,0
420192,2,1
371563,3,1
266486,1,0
266640,2,0
440374,1,0
301128,4,1
245427,4,0
209590,0,0
414886,2,0
206160,4,0
234805,6,2
410172,3,0
194405,4,3
155390,2,0
257203,1,0
241561,3,1
250129,5,0
278853,1,0
410648,Incomplete chunk
406602,1,0
420406,2,0
298843,0,0
185100,3,0
207287,1,0
234426,14,2
163746,2,0
184661,3,0
280742,5,1
156753,2,1
198702,2,0
239863,3,0
415797,0,0
12996,0,0
273189,0,0
406042,4,0
232219,4,1
212148,4,2
216419,4,0
178197,2,0
408156,0,0
421187,2,1
287767,Incomplete chunk
418575,2,0
152358,3,0
227393,0,0
272620,5,0
301025,Incomplete chunk
260597,3,0
413172,2,0
211489,Incomplete chunk
12710,1,1
23013,0,0
250418,2,0
10111,3,0
151575,2,0
160590,1,0
433329,2,0
270656,2,0
284757,2,0
264059,2,0
439658,3,0
257351,3,1
159437,Incomplete chunk
438851,2,0
216326,2,1
241171,0,0
259570,3,0
7949,4,2
221363,3,0
7677,5,2
411549,5,0
260464,5,1
17119,3,0
255266,0,0
429292,Incomplete chunk
238180,7,1
437531,4,0
418143,3,1
162175,3,0
184944,4,0
222090,6,2
241211,7,1
929,8,0
223166,3,1
250925,1,0
406445,4,0
21371,3,1
188199,5,2
210889,3,0
268026,2,1
24615,5,0
287406,0,0
405431,1,0
198513,2,1
439164,3,0
177699,2,0
270882,2,1
266919,4,1
20289,2,0
409356,3,0
200754,1,0
235416,3,0
234089,1,0
251781,2,0
187304,Incomplete chunk
237071,1,0
12799,4,1
210607,4,0
182137,5,2
296132,3,0
407843,6,0
277929,4,0
265457,4,0
410355,1,0
194103,3,0
242438,5,0
15521,3,0
10177,3,1
196254,5,0
272164,4,0
420333,3,1
183051,8,2
263089,2,0
208603,3,1
221403,2,1
205929,3,0
10837,4,1
227842,5,0
260050,0,0
438143,2,0
12790,2,1
196514,4,0
227928,5,1
261004,2,0
185538,2,0
176012,3,1
407329,3,0
188712,1,0
280374,2,0
224656,3,0
275021,2,0
425562,3,1
24017,Incomplete chunk
287535,Incomplete chunk
291618,3,0
152346,1,0
241836,6,0
294431,5,0
281014,2,1
434561,4,0
271625,2,0
273277,4,1
414940,7,1
418585,3,0
235681,5,1
164722,3,0
245409,2,0
218099,2,0
299580,2,0
173051,4,1
235191,9,0
183561,3,0
407057,1,0
209186,4,0
264441,2,0
218158,1,0
201380,5,1
217601,15,1
401815,2,0
14008,1,0
425069,3,0
409281,6,0
418726,0,0
401626,3,0
262225,2,1
431010,3,0
1433,3,1
162934,4,0
254406,2,0
215961,2,0
424731,3,0
163449,5,0
408138,2,0
248045,6,0
189659,3,1
371667,3,0
199045,4,1
142,1,0
216690,3,0
214447,0,0
243950,2,0
261490,Incomplete chunk
249021,0,0
279505,2,0
191661,5,1
435185,0,0
161495,2,1
171972,2,0
230921,Incomplete chunk
428531,4,1
260352,2,2
163227,3,1
264778,4,0
188139,4,0
240285,3,0
155065,3,1
257868,3,1
207362,2,0
207510,4,1
22263,4,0
286073,1,0
435231,1,0
159347,7,0
425880,5,0
191392,4,1
412905,1,0
183544,3,1
158549,1,0
233310,3,0
184787,1,0
172225,2,1
205875,3,0
257375,3,0
426613,3,0
430163,2,0
168685,2,1
293579,19,2
270058,1,0
441889,4,0
240245,1,1
438369,1,0
166532,0,0
407662,1,0
169993,2,0
8456,4,0
12570,4,0
20050,4,0
7925,4,0
284827,0,0
163936,4,1
252867,3,0
413943,0,0
371253,2,0
239226,4,0
24550,0,0
432821,4,0
184844,3,1
150719,2,1
155160,3,0
1832,3,0
163143,Incomplete chunk
196330,7,1
16337,2,0
424569,3,0
183818,3,0
182426,3,1
225706,5,2
431287,1,0
21320,2,0
249004,1,0
162111,1,0
169959,2,0
191468,2,0
235024,3,2
19556,3,1
292388,0,0
430221,4,0
268502,6,0
204803,3,1
186371,5,2
232207,7,1
246309,3,1
295228,3,2
166410,2,0
286333,3,1
291144,3,0
214592,4,0
182711,4,1
235599,13,2
250060,4,0
252193,0,0
267713,5,0
168931,4,0
156900,5,1
435900,2,0
438604,4,0
211497,5,1
177195,1,0
236521,2,0
239515,4,0
420080,6,2
427197,2,0
268471,1,0
278702,3,0
198665,0,0
24622,4,1
188289,8,2
262864,1,0
194044,9,1
273404,2,1
161190,4,0
177285,3,1
183179,7,1
185330,1,0
266053,1,0
442024,2,2
168943,1,0
24819,0,0
176493,3,0
6259,4,0
3673,Incomplete chunk
180747,1,0
295581,3,0
271597,3,1
295001,1,0
12772,0,0
260974,1,0
200424,2,0
260706,5,0
427258,6,1
212174,1,0
176693,0,0
263592,2,1
263205,2,1
190151,6,0
295252,2,0
171467,4,0
414440,4,2
422588,1,0
182560,3,1
222712,5,1
238872,4,1
417633,9,4
231093,3,0
254667,2,0
234716,0,0
195347,4,0
255438,1,0
212816,6,0
179428,3,0
431777,6,0
189260,5,0
190698,2,0
180473,4,2
242546,1,0
7985,4,0
168525,4,0
183408,1,0
181881,6,1
278299,1,0
410836,5,1
195311,2,1
179131,3,2
184518,3,0
271334,2,0
263151,3,1
152216,3,0
170584,6,1
442244,5,0
194695,5,0
275317,2,0
300978,1,0
164482,2,0
273046,4,0
420604,6,1
440433,1,0
231628,4,0
155856,2,0
24806,5,2
155709,4,0
436360,3,0
198611,4,1
225302,3,1
438429,3,0
427480,2,0
175394,2,0
259574,5,0
252106,2,0
438381,4,0
254009,2,1
215555,2,0
287306,0,0
235170,19,1
296127,0,0
242051,2,0
205778,4,0
426330,3,1
293754,3,0
402116,2,1
424628,5,0
197866,4,1
261898,5,0
430814,2,0
279816,4,1
155495,4,0
170936,2,0
402205,2,0
188588,6,2
219811,4,2
421773,1,0
177444,0,0
234604,1,1
19300,13,0
408938,5,0
218772,2,0
430984,4,0
292763,4,0
429423,4,2
178571,3,0
20943,4,1
210777,2,0
204685,3,0
180446,0,0
216939,3,1
401693,1,0
217782,2,0
257276,4,0
172054,0,0
414750,3,0
423569,10,2
7078,Incomplete chunk
159737,2,0
2250,31,2
232525,1,0
422444,1,1
152374,1,0
438463,3,0
213758,2,0
422000,3,1
164308,2,0
237470,3,0
239988,3,0
263394,3,2
419997,7,0
4200,4,3
248758,4,0
5130,2,0
222327,5,1
170902,0,0
190925,6,0
298883,0,0
16987,3,0
266061,2,0
2310,14,1
407132,3,0
212018,2,0
405474,2,1
225312,3,0
160196,2,0
166092,2,0
429532,2,0
217317,2,0
25421,2,0
184497,3,0
234517,5,1
193174,4,2
280598,3,0
297151,1,0
206650,2,0
192354,4,1
267245,4,2
266409,2,0
231133,6,0
241320,4,2
280556,4,0
193673,4,1
188539,4,0
235126,3,0
282962,3,0
428896,3,0
281463,1,0
215017,5,0
232179,2,0
9940,2,0
213647,4,0
219449,4,2
155721,4,1
420589,2,0
705,5,1
251226,1,0
430754,1,0
7389,3,0
5156,4,1
229313,5,1
405770,0,0
422774,2,0
230707,2,1
163024,2,0
6062,2,0
247949,2,0
222257,7,2
215792,5,1
411954,0,0
260853,2,0
221061,5,2
404582,2,0
157442,4,3
193998,3,0
2266,7,1
167885,2,0
186709,0,0
5712,3,1
17421,5,1
261747,1,0
440618,2,0
213173,3,0
207526,8,1
179286,2,0
9229,2,0
254213,0,0
9715,7,2
263546,4,0
155820,3,1
211332,2,0
158404,2,1
277427,2,0
243055,4,0
260288,6,2
165448,6,0
273213,4,0
263515,1,0
300811,1,0
151219,3,1
238171,1,0
265204,2,0
288148,0,0
199711,0,0
426856,1,0
428117,4,0
274041,2,0
238440,1,0
283642,5,0
197069,1,0
217757,2,0
177336,1,0
223354,2,0
200088,2,0
179305,3,0
22818,4,1
12591,2,0
402803,2,0
169838,4,0
246097,2,0
188814,Incomplete chunk
225308,5,1
297848,1,0
3725,4,0
228620,2,1
11512,13,1
221481,2,0
179046,1,0
286303,4,0
402885,2,0
298528,3,0
402560,5,0
20702,2,0
160904,1,0
218790,1,0
422303,1,0
426612,Incomplete chunk
430319,5,2
271215,3,0
437186,5,1
431699,3,1
217038,6,1
177098,2,2
10302,6,1
239286,2,0
250835,4,0
4696,4,1
154639,2,0
241987,1,0
435511,4,1
278511,1,0
207352,11,2
22509,5,2
275968,4,2
408730,4,0
280315,2,0
413387,3,0
416947,0,0
233587,4,1
181887,5,0
418248,0,0
